Weight (cm-3),Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),Stat. Weight (-),Num coags (-),aluminum
16666.6666666667,16375.4441774938,16375.4441774938,16375.4441774938,8.42434318409401e-06,2.29920754591762e-09,8.96690942907872e-09,2e-06,2,0,200000000000000
16666.6666666667,16375.4441774938,16375.4441774938,16375.4441774938,8.42434318409401e-06,2.29920754591762e-09,8.96690942907872e-09,2e-06,2,0,200000000000000
16666.6666666667,16375.4441774938,16375.4441774938,16375.4441774938,8.42434318409401e-06,2.29920754591762e-09,8.96690942907872e-09,2e-06,2,0,200000000000000
