Step,Time (s),AL (mol/cm3),Err,O2 (mol/cm3),Err,ALO (mol/cm3),Err,O (mol/cm3),Err,ALO2 (mol/cm3),Err,AL2O2 (mol/cm3),Err,AL2O3(S) (mol/cm3),Err,AL2O (mol/cm3),Err,AL(L) (mol/cm3),Err,AL2O3(L) (mol/cm3),Err,T (K),Err,Density (mol/cm3),Err,Pressure (Pa),Err
97,9.69999999999998e-05,6.78941836413516e-08,0,1.22665983513539e-05,0,2.26938506108415e-07,0,3.86768664334105e-06,0,4.8885117922498e-11,0,3.55544961345734e-15,0,0,0,7.52422127790288e-11,0,8.01538113756067e-06,0,1.20071690018249e-05,0,3283.59107148537,0,3.64517919547165e-05,0,995182.256289771,0
98,9.79999999999998e-05,6.70733699909053e-08,0,1.22636674928773e-05,0,2.23716916459736e-07,0,3.87047149939421e-06,0,4.80512379488089e-11,0,3.43122894371105e-15,0,0,0,7.29785735821833e-11,0,8.01531552107188e-06,0,1.20090933820163e-05,0,3283.80118251656,0,3.64494592150531e-05,0,995182.245234275,0
99,9.89999999999998e-05,6.62749709764959e-08,0,1.22608235736816e-05,0,2.20596806681671e-07,0,3.87317385856212e-06,0,4.72476521773948e-11,0,3.31372629004541e-15,0,0,0,7.08231425301644e-11,0,8.01525184363248e-06,0,1.20109586320062e-05,0,3284.00495024917,0,3.64471977596491e-05,0,995182.25016407,0
100,9.99999999999998e-05,6.54981353520896e-08,0,1.22580630164781e-05,0,2.17573617209319e-07,0,3.87579688509547e-06,0,4.64727880489674e-11,0,3.20245798874412e-15,0,0,0,6.87689486487983e-11,0,8.01518998565463e-06,0,1.20127672836118e-05,0,3284.20263061867,0,3.64450041683405e-05,0,995182.255960706,0
101,0.000101,6.47420537097249e-08,0,1.22553823657264e-05,0,2.14643101125848e-07,0,3.87834386290851e-06,0,4.57252043448152e-11,0,3.09699549937035e-15,0,0,0,6.68097926423228e-11,0,8.0151298681046e-06,0,1.20145217520678e-05,0,3284.39447777523,0,3.64428755417369e-05,0,995182.261123649,0
102,0.000102,6.40055916972396e-08,0,1.22527771617036e-05,0,2.11799896213769e-07,0,3.88081884608244e-06,0,4.50032222196405e-11,0,2.99690609082787e-15,0,0,0,6.49391192491813e-11,0,8.01507135719357e-06,0,1.20162250901739e-05,0,3284.58080935537,0,3.64408078884029e-05,0,995182.253508616,0
103,0.000103,6.32880601503193e-08,0,1.22502443745372e-05,0,2.09040343914536e-07,0,3.88322498047008e-06,0,4.43055975994259e-11,0,2.90183260736729e-15,0,0,0,6.31516947790373e-11,0,8.01501444125612e-06,0,1.20178794599578e-05,0,3284.76186732963,0,3.64387991204803e-05,0,995182.24997151,0
104,0.000104,6.25888195158603e-08,0,1.22477812756951e-05,0,2.0636109256412e-07,0,3.88556489608638e-06,0,4.36312014172547e-11,0,2.81145219784511e-15,0,0,0,6.14427440868313e-11,0,8.01495906827877e-06,0,1.20194867834941e-05,0,3284.93785657859,0,3.64368470123912e-05,0,995182.252325571,0
105,0.000105,6.1906530708539e-08,0,1.22453827934566e-05,0,2.03756244922905e-07,0,3.88784326340585e-06,0,4.29783040752786e-11,0,2.72538282663986e-15,0,0,0,5.98061797242393e-11,0,8.01490509481795e-06,0,1.20210504683772e-05,0,3285.10913752612,0,3.64349471828982e-05,0,995182.250583307,0
106,0.000106,6.12413189561227e-08,0,1.22430488989585e-05,0,2.01225451153298e-07,0,3.89006027302661e-06,0,4.23465596379292e-11,0,2.64343077656608e-15,0,0,0,5.82394545049847e-11,0,8.01485255638441e-06,0,1.20225706834818e-05,0,3285.27572895207,0,3.64330997706183e-05,0,995182.254666387,0
107,0.000107,6.05922075983041e-08,0,1.22407757767041e-05,0,1.98764362754899e-07,0,3.89221974611643e-06,0,4.17346843725652e-11,0,2.56531633933594e-15,0,0,0,5.67381167320521e-11,0,8.01480140681715e-06,0,1.20240500264833e-05,0,3285.43792131536,0,3.64313020018406e-05,0,995182.277222202,0
108,0.000108,5.99584145891075e-08,0,1.22385604844468e-05,0,1.96369340019654e-07,0,3.89432400516406e-06,0,4.11415584721296e-11,0,2.49076202519923e-15,0,0,0,5.52977991278498e-11,0,8.0147514866043e-06,0,1.20254904712975e-05,0,3285.59590098181,0,3.64295506439698e-05,0,995182.286789642,0
109,0.000109,5.93393646157423e-08,0,1.22364007210939e-05,0,1.94037645039565e-07,0,3.89637524235973e-06,0,4.05663264573028e-11,0,2.41955785454006e-15,0,0,0,5.39152301452715e-11,0,8.0147027468449e-06,0,1.20268936040801e-05,0,3285.74983767557,0,3.64278438080101e-05,0,995182.283535386,0
110,0.00011,5.87349526426576e-08,0,1.22342956846795e-05,0,1.9176821120307e-07,0,3.89837452453829e-06,0,4.0008520861468e-11,0,2.35153752287707e-15,0,0,0,5.25880179683916e-11,0,8.01465523256051e-06,0,1.20282600815527e-05,0,3285.89981318251,0,3.64261812860671e-05,0,995182.286892769,0
111,0.000111,5.81437218250318e-08,0,1.2232240017218e-05,0,1.89555127967725e-07,0,3.90032709101642e-06,0,3.94665515324933e-11,0,2.28643093953236e-15,0,0,0,5.13114998582703e-11,0,8.0146088505931e-06,0,1.20295934516014e-05,0,3286.04622271818,0,3.64245590405595e-05,0,995182.306569515,0
112,0.000112,5.75653684863504e-08,0,1.22302325364094e-05,0,1.87396737276972e-07,0,3.90223360837418e-06,0,3.8939847800957e-11,0,2.22406812618098e-15,0,0,0,5.00830594204214e-11,0,8.0145634847634e-06,0,1.20308945218158e-05,0,3286.18912586276,0,3.64229752822574e-05,0,995182.312013138,0
113,0.000113,5.6999934293129e-08,0,1.22282731259867e-05,0,1.85292763342744e-07,0,3.90409435223337e-06,0,3.84282096763245e-11,0,2.16435491757538e-15,0,0,0,4.89013906299745e-11,0,8.01451916948041e-06,0,1.20321634628423e-05,0,3286.32854627742,0,3.64214301399433e-05,0,995182.314183396,0
114,0.000114,5.6446935416166e-08,0,1.22263598257199e-05,0,1.83240924304615e-07,0,3.90591127395371e-06,0,3.79309353627642e-11,0,2.1071301759598e-15,0,0,0,4.77639065742869e-11,0,8.01447587698748e-06,0,1.20334016183724e-05,0,3286.46463182816,0,3.64199221517034e-05,0,995182.318177367,0
115,0.000115,5.59070431909299e-08,0,1.22244948015045e-05,0,1.81243318015309e-07,0,3.90768223618759e-06,0,3.744841154717e-11,0,2.05237049743565e-15,0,0,0,4.66706407438325e-11,0,8.01443364671125e-06,0,1.20346076633729e-05,0,3286.59722828487,0,3.64184528300871e-05,0,995182.318878106,0
116,0.000116,5.53780003143186e-08,0,1.22226699332187e-05,0,1.79291122335937e-07,0,3.90941512672339e-06,0,3.697836608356e-11,0,1.99974622021738e-15,0,0,0,4.5615554876692e-11,0,8.01439232381017e-06,0,1.20357869099354e-05,0,3286.72692744523,0,3.64170160122586e-05,0,995182.327316522,0
117,0.000117,5.48596865033879e-08,0,1.22208847068685e-05,0,1.77383664040752e-07,0,3.91111038502241e-06,0,3.65205641359933e-11,0,1.94918861637745e-15,0,0,0,4.45976043789079e-11,0,8.01435188851463e-06,0,1.20369397259971e-05,0,3286.85376497831,0,3.64156111770645e-05,0,995182.340259046,0
118,0.000118,5.4351855297244e-08,0,1.22191381235565e-05,0,1.75519623968127e-07,0,3.91276876657686e-06,0,3.60745631328368e-11,0,1.90057894570175e-15,0,0,0,4.36148914291935e-11,0,8.01431228125878e-06,0,1.20380668061606e-05,0,3286.97780308583,0,3.64142371481732e-05,0,995182.344591121,0
119,0.000119,5.38547761975116e-08,0,1.22174309512115e-05,0,1.73699705410502e-07,0,3.91438960643827e-06,0,3.5640444195361e-11,0,1.85388058161298e-15,0,0,0,4.26670220616649e-11,0,8.0142735349851e-06,0,1.20391677143373e-05,0,3287.09899414675,0,3.64128945979003e-05,0,995182.344461255,0
120,0.00012,5.33680000183809e-08,0,1.22157613828544e-05,0,1.71921907941836e-07,0,3.91597487171622e-06,0,3.52176246841745e-11,0,1.80898043611895e-15,0,0,0,4.17520895844481e-11,0,8.01423565841481e-06,0,1.20402436907569e-05,0,3287.21748537197,0,3.64115824832258e-05,0,995182.356119759,0
121,0.000121,5.28911273674752e-08,0,1.22141280069715e-05,0,1.70184524826193e-07,0,3.91752563291871e-06,0,3.48056214830962e-11,0,1.76578158349031e-15,0,0,0,4.08684386337291e-11,0,8.01419856708816e-06,0,1.20412956623034e-05,0,3287.33336217842,0,3.64102991973014e-05,0,995182.361684329,0
122,0.000122,5.24232809313585e-08,0,1.22125276835012e-05,0,1.68484096244571e-07,0,3.91904484989348e-06,0,3.44035339745703e-11,0,1.72414756173386e-15,0,0,0,4.00135881106893e-11,0,8.01416218425549e-06,0,1.20423256840897e-05,0,3287.44684817526,0,3.64090421977621e-05,0,995182.359521953,0
123,0.000123,5.1964211904497e-08,0,1.22109594007717e-05,0,1.6681946157509e-07,0,3.92053358040019e-06,0,3.40110110643086e-11,0,1.68400422389209e-15,0,0,0,3.91863012490357e-11,0,8.01412650713995e-06,0,1.20433344580317e-05,0,3287.55802383639,0,3.64078108188195e-05,0,995182.355943524,0
124,0.000124,5.15140084575391e-08,0,1.22094232816458e-05,0,1.65190677535056e-07,0,3.92199184393059e-06,0,3.36279882010159e-11,0,1.64530728962883e-15,0,0,0,3.8385951022738e-11,0,8.0140915658359e-06,0,1.20443219579806e-05,0,3287.66689080893,0,3.640660535097e-05,0,995182.359530418,0
125,0.000125,5.10723890954709e-08,0,1.22079182907187e-05,0,1.63596513769923e-07,0,3.92342052183553e-06,0,3.32541116255941e-11,0,1.60798635081936e-15,0,0,0,3.76113289463562e-11,0,8.01405731774338e-06,0,1.20452888766468e-05,0,3287.77351815396,0,3.64054247768584e-05,0,995182.363516124,0
126,0.000126,5.06390949521523e-08,0,1.22064434464422e-05,0,1.62035827779175e-07,0,3.92482052565382e-06,0,3.28890507768148e-11,0,1.57197633167255e-15,0,0,0,3.68613180216139e-11,0,8.01402373728535e-06,0,1.20462358772105e-05,0,3287.87797614364,0,3.64042682612639e-05,0,995182.366470536,0
127,0.000127,5.02138078107572e-08,0,1.22049975616521e-05,0,1.60507290947803e-07,0,3.9261930080233e-06,0,3.25324401865738e-11,0,1.5372136060929e-15,0,0,0,3.61348007492254e-11,0,8.01399080227858e-06,0,1.20471637507486e-05,0,3287.98035186601,0,3.64031348902392e-05,0,995182.369892772,0
128,0.000128,4.97967874090072e-08,0,1.22035813983317e-05,0,1.59011557443931e-07,0,3.92753719587099e-06,0,3.21843500926615e-11,0,1.50366435384759e-15,0,0,0,3.54313482555441e-11,0,8.01395852270364e-06,0,1.20480720558367e-05,0,3288.08059086737,0,3.6402025134798e-05,0,995182.370296531,0
129,0.000129,4.93871519755557e-08,0,1.22021919191747e-05,0,1.57545397072907e-07,0,3.92885597963454e-06,0,3.18440069037107e-11,0,1.47124175747255e-15,0,0,0,3.4749247142092e-11,0,8.01392682934793e-06,0,1.20489627456029e-05,0,3288.17890936969,0,3.64009366175338e-05,0,995182.368243537,0
130,0.00013,4.89853393443444e-08,0,1.22008304338412e-05,0,1.56110078187351e-07,0,3.93014819927074e-06,0,3.15116186905386e-11,0,1.43992576829177e-15,0,0,0,3.40883525889487e-11,0,8.01389577019872e-06,0,1.20498350397634e-05,0,3288.27522230434,0,3.63998704620169e-05,0,995182.368811088,0
131,0.000131,4.85908318734757e-08,0,1.21994951432884e-05,0,1.54703659816946e-07,0,3.93141554772379e-06,0,3.11867074187176e-11,0,1.40965619509188e-15,0,0,0,3.34475126812503e-11,0,8.01386530085647e-06,0,1.20506901016873e-05,0,3288.36965692412,0,3.63988252208762e-05,0,995182.371044985,0
132,0.000132,4.82032760329525e-08,0,1.21981847582214e-05,0,1.53324698316594e-07,0,3.93265924094869e-06,0,3.08688857626913e-11,0,1.38037089529406e-15,0,0,0,3.28255955299369e-11,0,8.0138353904808e-06,0,1.20515287845208e-05,0,3288.46230558711,0,3.63977998443829e-05,0,995182.37429215,0
133,0.000133,4.78222884579879e-08,0,1.21968978890522e-05,0,1.51971678113512e-07,0,3.93388064025992e-06,0,3.05577598491867e-11,0,1.35201259517831e-15,0,0,0,3.22215381296064e-11,0,8.01380601544041e-06,0,1.20523520031579e-05,0,3288.55327061745,0,3.63967932951319e-05,0,995182.381244177,0
134,0.000134,4.74479767981709e-08,0,1.21956348872314e-05,0,1.50644856097172e-07,0,3.93507926036214e-06,0,3.02533508419056e-11,0,1.32456240667472e-15,0,0,0,3.16350798114825e-11,0,8.01377715532122e-06,0,1.20531595446217e-05,0,3288.64251850341,0,3.6395805570187e-05,0,995182.381764722,0
135,0.000135,4.70796401951181e-08,0,1.21943933012194e-05,0,1.49341626263746e-07,0,3.93625749119902e-06,0,2.99550248574629e-11,0,1.29794675627373e-15,0,0,0,3.10647719660551e-11,0,8.01374876568491e-06,0,1.20539529967226e-05,0,3288.73022785739,0,3.63948348423796e-05,0,995182.380024593,0
136,0.000136,4.67179593674003e-08,0,1.21931753152657e-05,0,1.48064215543915e-07,0,3.93741333060714e-06,0,2.96632395906666e-11,0,1.27218307832169e-15,0,0,0,3.05111525295379e-11,0,8.01372091220758e-06,0,1.20547310044616e-05,0,3288.81625018303,0,3.63938829131176e-05,0,995182.380422928,0
137,0.000137,4.63623665153515e-08,0,1.21919789762163e-05,0,1.46810534665218e-07,0,3.93854861766498e-06,0,2.93774924812338e-11,0,1.24721436600617e-15,0,0,0,2.99730903364964e-11,0,8.01369354686269e-06,0,1.2055494824929e-05,0,3288.90072342855,0,3.63929482186836e-05,0,995182.382021025,0
138,0.000138,4.60128026348097e-08,0,1.21908040301578e-05,0,1.45580246935812e-07,0,3.93966356303872e-06,0,2.90976690971337e-11,0,1.22301246925992e-15,0,0,0,2.94501042904509e-11,0,8.01366665844429e-06,0,1.2056244639518e-05,0,3288.98366465734,0,3.63920304897258e-05,0,995182.382688624,0
139,0.000139,4.5668895981155e-08,0,1.21896491378572e-05,0,1.44371921902831e-07,0,3.94075951283712e-06,0,2.88234089271804e-11,0,1.19953082595699e-15,0,0,0,2.89413003613282e-11,0,8.01364023048573e-06,0,1.20569813254319e-05,0,3289.06517428269,0,3.63911287904048e-05,0,995182.387285998,0
140,0.00014,4.53305640713416e-08,0,1.21885139931929e-05,0,1.43185171928481e-07,0,3.94183669726803e-06,0,2.85545950606711e-11,0,1.17674496067645e-15,0,0,0,2.84462476197894e-11,0,8.01361424487472e-06,0,1.20577050907543e-05,0,3289.1452709995,0,3.63902427641091e-05,0,995182.39178194,0
141,0.000141,4.49977610657625e-08,0,1.21873984097183e-05,0,1.4201974036637e-07,0,3.94289524701145e-06,0,2.82911409635865e-11,0,1.15463362190735e-15,0,0,0,2.79645801920807e-11,0,8.01358868897276e-06,0,1.20584160679717e-05,0,3289.22396588448,0,3.63893721719821e-05,0,995182.393058045,0
142,0.000142,4.46701773021346e-08,0,1.21863012648774e-05,0,1.40874432302626e-07,0,3.94393630609741e-06,0,2.8032745024979e-11,0,1.13315810446903e-15,0,0,0,2.74955519659536e-11,0,8.01356355203345e-06,0,1.20591149939738e-05,0,3289.30134414878,0,3.63885162560169e-05,0,995182.396225216,0
143,0.000143,4.43476108733685e-08,0,1.21852218471379e-05,0,1.39748461947592e-07,0,3.94496052928606e-06,0,2.77792063608548e-11,0,1.1122903632305e-15,0,0,0,2.70386307027469e-11,0,8.01353881369934e-06,0,1.20598023323708e-05,0,3289.37745527885,0,3.63876744142644e-05,0,995182.399848768,0
144,0.000144,4.40302120068315e-08,0,1.21841606260628e-05,0,1.38642259125903e-07,0,3.94596743323738e-06,0,2.75305942598741e-11,0,1.09202303262133e-15,0,0,0,2.65937433461901e-11,0,8.01351447843852e-06,0,1.20604777999503e-05,0,3289.4522646261,0,3.63868469342514e-05,0,995182.401363397,0
145,0.000145,4.37176515132614e-08,0,1.21831164361612e-05,0,1.37554589696161e-07,0,3.94695818039057e-06,0,2.72866065077542e-11,0,1.07232089805788e-15,0,0,0,2.61601934162441e-11,0,8.0134905301993e-06,0,1.20611421548847e-05,0,3289.52585883814,0,3.63860329907173e-05,0,995182.40446491,0
146,0.000146,4.34095895209141e-08,0,1.21820881292919e-05,0,1.36484198322791e-07,0,3.94793378303364e-06,0,2.70469399128775e-11,0,1.053148607745e-15,0,0,0,2.57372753711807e-11,0,8.01346692767257e-06,0,1.20617961329924e-05,0,3289.59831459565,0,3.63852315461026e-05,0,995182.404021993,0
147,0.000147,4.31064851658769e-08,0,1.21810771767373e-05,0,1.35432601459276e-07,0,3.94889291706812e-06,0,2.68119115356609e-11,0,1.03452212181719e-15,0,0,0,2.53254106100572e-11,0,8.01344371944507e-06,0,1.20624388195768e-05,0,3289.66953328587,0,3.63844438578091e-05,0,995182.4046402,0
148,0.000148,4.28080780549604e-08,0,1.21800826562986e-05,0,1.34398807984767e-07,0,3.94983648300591e-06,0,2.65812748953276e-11,0,1.01641115947847e-15,0,0,0,2.49240031289306e-11,0,8.01342088940241e-06,0,1.20630708166786e-05,0,3289.73958250189,0,3.63836692377197e-05,0,995182.407994242,0
149,0.000149,4.25140763963706e-08,0,1.21791035736537e-05,0,1.33381738888219e-07,0,3.95076537876299e-06,0,2.6354769416775e-11,0,9.9878571340188e-16,0,0,0,2.45324520723864e-11,0,8.01339840556178e-06,0,1.20636927619305e-05,0,3289.80852981167,0,3.63829068234139e-05,0,995182.410979365,0
150,0.00015,4.22241170864201e-08,0,1.21781387097775e-05,0,1.32380091019649e-07,0,3.95168071651388e-06,0,2.61320908193125e-11,0,9.81615121347164e-16,0,0,0,2.41501244649391e-11,0,8.01337623137099e-06,0,1.20643054338156e-05,0,3289.87645887264,0,3.63821555827809e-05,0,995182.410711825,0
151,0.000151,4.19387265003719e-08,0,1.21771897468998e-05,0,1.3139557937406e-07,0,3.95258096008043e-06,0,2.59135913233995e-11,0,9.64914638655474e-16,0,0,0,2.3777439950712e-11,0,8.01335441817749e-06,0,1.20649077889175e-05,0,3289.94325579028,0,3.63814169119458e-05,0,995182.410967229,0
152,0.000152,4.16577046424198e-08,0,1.21762559895211e-05,0,1.30427472814776e-07,0,3.95346679504708e-06,0,2.56990967671561e-11,0,9.4866576088028e-16,0,0,0,2.34140251149218e-11,0,8.01333295483587e-06,0,1.20655002763623e-05,0,3290.00897160153,0,3.63806903072941e-05,0,995182.413449131,0
153,0.000153,4.13808062564623e-08,0,1.21753365981118e-05,0,1.29474858075189e-07,0,3.95433898413204e-06,0,2.54883851330319e-11,0,9.32842675992211e-16,0,0,0,2.30593613206211e-11,0,8.01331181549652e-06,0,1.20660834368419e-05,0,3290.07366385256,0,3.63799750475932e-05,0,995182.415874006,0
154,0.000154,4.11077459303954e-08,0,1.2174430591835e-05,0,1.28536695275069e-07,0,3.9551984642548e-06,0,2.52812098510755e-11,0,9.1741967568886e-16,0,0,0,2.27129215932937e-11,0,8.01329097861351e-06,0,1.20666579009802e-05,0,3290.13740252714,0,3.63792703719379e-05,0,995182.41863159,0
155,0.000155,4.0838529706732e-08,0,1.21735379732702e-05,0,1.27612951717461e-07,0,3.95604520555378e-06,0,2.50775482552905e-11,0,9.02387945068189e-16,0,0,0,2.23745553352286e-11,0,8.0132704393156e-06,0,1.20672236748792e-05,0,3290.20018611859,0,3.6378576227449e-05,0,995182.419853166,0
156,0.000156,4.05730215601477e-08,0,1.21726582500639e-05,0,1.26703104466474e-07,0,3.95687971036614e-06,0,2.48772691517094e-11,0,8.87731287402291e-16,0,0,0,2.2043943416027e-11,0,8.01325019297016e-06,0,1.20677810813794e-05,0,3290.26205201413,0,3.63778922829066e-05,0,995182.421818899,0
157,0.000157,4.03112101831563e-08,0,1.21717913656299e-05,0,1.25807067613732e-07,0,3.95770201954938e-06,0,2.46803400863743e-11,0,8.7344123878308e-16,0,0,0,2.17209359619207e-11,0,8.01323023613151e-06,0,1.20683301640298e-05,0,3290.32300380615,0,3.6377218465287e-05,0,995182.423649001,0
158,0.000158,4.00531033961654e-08,0,1.2170937316083e-05,0,1.24924808876583e-07,0,3.95851213758386e-06,0,2.44867372751438e-11,0,8.59508948400629e-16,0,0,0,2.14053796238597e-11,0,8.01321056920236e-06,0,1.20688709358374e-05,0,3290.38304235427,0,3.63765547639558e-05,0,995182.425343292,0
159,0.000159,3.97983535999963e-08,0,1.21700949412986e-05,0,1.24055105490622e-07,0,3.95931113776617e-06,0,2.42961822528871e-11,0,8.45909606508654e-16,0,0,0,2.10967448178662e-11,0,8.01319115997583e-06,0,1.20694041338135e-05,0,3290.44224785937,0,3.63759002257177e-05,0,995182.425110713,0
160,0.00016,3.95472313218786e-08,0,1.216926509693e-05,0,1.23198827628432e-07,0,3.96009824791169e-06,0,2.41088507018209e-11,0,8.32649767157876e-16,0,0,0,2.07952213463562e-11,0,8.01317203630814e-06,0,1.20699292295724e-05,0,3290.5005630949,0,3.63752555745773e-05,0,995182.425478617,0
161,0.000161,3.92995240022752e-08,0,1.21684470458874e-05,0,1.22355193414345e-07,0,3.96087417937718e-06,0,2.39245556336259e-11,0,8.19709629765667e-16,0,0,0,2.050040176038e-11,0,8.01315318331931e-06,0,1.20704466982686e-05,0,3290.55804110549,0,3.63746202500462e-05,0,995182.427183754,0
162,0.000162,3.90551144510839e-08,0,1.21676404081035e-05,0,1.21523791930863e-07,0,3.96163925560449e-06,0,2.37432033732814e-11,0,8.07080262615446e-16,0,0,0,2.02121003675086e-11,0,8.01313458533283e-06,0,1.20709567804158e-05,0,3290.61470643553,0,3.63739938919494e-05,0,995182.427821448,0
163,0.000163,3.88139975287145e-08,0,1.21668451224293e-05,0,1.20704538745458e-07,0,3.96239356355022e-06,0,2.35647569675776e-11,0,7.94751744463686e-16,0,0,0,1.99301376917954e-11,0,8.01311624659327e-06,0,1.20714595274351e-05,0,3290.67056575903,0,3.63733764919714e-05,0,995182.429207943,0
164,0.000164,3.8576270962049e-08,0,1.2166061496469e-05,0,1.19897724536024e-07,0,3.9631367966645e-06,0,2.33892679705923e-11,0,7.82722521388441e-16,0,0,0,1.96545109761058e-11,0,8.01309817186688e-06,0,1.20719547523283e-05,0,3290.72559691387,0,3.63727682573884e-05,0,995182.430337067,0
165,0.000165,3.8341627028278e-08,0,1.21652884922078e-05,0,1.19102269705258e-07,0,3.96386995136075e-06,0,2.32164916726733e-11,0,7.70971765192792e-16,0,0,0,1.93847705642101e-11,0,8.01308033912679e-06,0,1.20724431159258e-05,0,3290.77987392218,0,3.63721683973879e-05,0,995182.431981905,0
166,0.000166,3.81100710414776e-08,0,1.21645261299368e-05,0,1.18318176584438e-07,0,3.96459297835739e-06,0,2.30464237910614e-11,0,7.59496635558931e-16,0,0,0,1.91208695526758e-11,0,8.01306274332637e-06,0,1.20729246068008e-05,0,3290.83339355343,0,3.63715768741001e-05,0,995182.432151952,0
167,0.000167,3.78813675963425e-08,0,1.21637735883442e-05,0,1.17544578264594e-07,0,3.96530668342621e-06,0,2.28788570150694e-11,0,7.4827567727335e-16,0,0,0,1.88623604477939e-11,0,8.01304537038984e-06,0,1.20733997553171e-05,0,3290.88621580395,0,3.6370993085304e-05,0,995182.43253478,0
168,0.000168,3.76557568716122e-08,0,1.2163031646646e-05,0,1.16782271608468e-07,0,3.96601034160691e-06,0,2.27139594776237e-11,0,7.37318213362775e-16,0,0,0,1.86094735518362e-11,0,8.01302824147394e-06,0,1.20738680747224e-05,0,3290.93828697153,0,3.63704176570997e-05,0,995182.434042751,0
169,0.000169,3.74331650605588e-08,0,1.21623000569198e-05,0,1.16030970593716e-07,0,3.96670414982143e-06,0,2.25516589138897e-11,0,7.26614774478662e-16,0,0,0,1.83620187638396e-11,0,8.01301134382137e-06,0,1.20743297258111e-05,0,3290.98962237568,0,3.63698503264323e-05,0,995182.434132138,0
170,0.00017,3.72132182165741e-08,0,1.21615775570365e-05,0,1.15289379314438e-07,0,3.96738934436771e-06,0,2.23916660346576e-11,0,7.16142835444533e-16,0,0,0,1.81194991179114e-11,0,8.01299465518349e-06,0,1.20747855104138e-05,0,3291.0403134443,0,3.63692901764138e-05,0,995182.435381686,0
171,0.000171,3.69959779138791e-08,0,1.21608643449357e-05,0,1.14557676401774e-07,0,3.96806570867767e-06,0,2.22340110786145e-11,0,7.0590061677948e-16,0,0,0,1.78818970134305e-11,0,8.01297817490141e-06,0,1.20752353074305e-05,0,3291.0903446177,0,3.63687373068749e-05,0,995182.43583617,0
172,0.000172,3.67815120466459e-08,0,1.21601606214431e-05,0,1.13836060216791e-07,0,3.96873307468896e-06,0,2.20787284210948e-11,0,6.95887133124625e-16,0,0,0,1.76492110714376e-11,0,8.01296191224263e-06,0,1.20756789977716e-05,0,3291.13970360528,0,3.63681919070451e-05,0,995182.436975411,0
173,0.000173,3.65696429729772e-08,0,1.2159465793957e-05,0,1.13123904789667e-07,0,3.96939198755102e-06,0,2.19256753181189e-11,0,6.86089700067474e-16,0,0,0,1.74211685566395e-11,0,8.0129458501066e-06,0,1.20761169576553e-05,0,3291.18843108643,0,3.63676534845625e-05,0,995182.437645059,0
174,0.000174,3.63604502094518e-08,0,1.21587801095648e-05,0,1.12421448762513e-07,0,3.97004221320408e-06,0,2.17748951184875e-11,0,6.76507845219177e-16,0,0,0,1.71977792598322e-11,0,8.01292999461332e-06,0,1.20765490372511e-05,0,3291.23651003183,0,3.63671222269561e-05,0,995182.43784457,0
175,0.000175,3.61537440169052e-08,0,1.2158102926507e-05,0,1.11728027934987e-07,0,3.97068437409238e-06,0,2.16262376524127e-11,0,6.67129056636788e-16,0,0,0,1.69787710827754e-11,0,8.0129143332798e-06,0,1.20769756449468e-05,0,3291.28398655159,0,3.63665976564538e-05,0,995182.438459032,0
176,0.000176,3.59496123204114e-08,0,1.21574345249852e-05,0,1.11043911231688e-07,0,3.97131819210657e-06,0,2.14797533289102e-11,0,6.57953442835406e-16,0,0,0,1.67641657437528e-11,0,8.01289887063463e-06,0,1.20773966091376e-05,0,3291.33084046609,0,3.63660799649931e-05,0,995182.438655145,0
177,0.000177,3.57478716971534e-08,0,1.21567742858663e-05,0,1.10368458416526e-07,0,3.97194426677683e-06,0,2.13352979107921e-11,0,6.48969186991744e-16,0,0,0,1.655370509332e-11,0,8.01288359443857e-06,0,1.20778123234237e-05,0,3291.37711617419,0,3.6365568690271e-05,0,995182.439222032,0
178,0.000178,3.55487609702324e-08,0,1.2156122980023e-05,0,1.09702443663432e-07,0,3.97256186614257e-06,0,2.11930299164838e-11,0,6.40183280036235e-16,0,0,0,1.63475709456513e-11,0,8.01286852294275e-06,0,1.20782223087218e-05,0,3291.42275982333,0,3.63650644237048e-05,0,995182.440076803,0
179,0.000179,3.53518964490684e-08,0,1.21554793436488e-05,0,1.09044560300733e-07,0,3.97317217381652e-06,0,2.10526637244356e-11,0,6.31575340040854e-16,0,0,0,1.61453020837747e-11,0,8.01285362362826e-06,0,1.20786273615045e-05,0,3291.46785926025,0,3.63645661579453e-05,0,995182.440228095,0
180,0.00018,3.51572442716638e-08,0,1.21548432492953e-05,0,1.08394672904691e-07,0,3.97377532543536e-06,0,2.09141642236785e-11,0,6.23140836406489e-16,0,0,0,1.5946807712798e-11,0,8.01283889632728e-06,0,1.20790275662687e-05,0,3291.51242453938,0,3.63640738160981e-05,0,995182.440624981,0
181,0.000181,3.49649301435516e-08,0,1.2154215096677e-05,0,1.07753178620861e-07,0,3.97437094380293e-06,0,2.07776098215645e-11,0,6.14882053641093e-16,0,0,0,1.57521573306886e-11,0,8.01282435099365e-06,0,1.20794226765746e-05,0,3291.55642797881,0,3.63635877071946e-05,0,995182.441368572,0
182,0.000182,3.47749987052093e-08,0,1.21535950269102e-05,0,1.07120205469873e-07,0,3.97495888029402e-06,0,2.06430219298813e-11,0,6.06797814954796e-16,0,0,0,1.55613382659117e-11,0,8.01280998838718e-06,0,1.20798126072453e-05,0,3291.59985895822,0,3.63631079119788e-05,0,995182.441471374,0
