Step,Time (s),AL (mol/cm3),Err,O2 (mol/cm3),Err,ALO (mol/cm3),Err,O (mol/cm3),Err,ALO2 (mol/cm3),Err,AL2O2 (mol/cm3),Err,AL2O3(S) (mol/cm3),Err,AL2O (mol/cm3),Err,AL(L) (mol/cm3),Err,AL2O3(L) (mol/cm3),Err,T (K),Err,Density (mol/cm3),Err,Pressure (Pa),Err
100,9.99999999999998e-05,2.2592577574344e-06,0,1.27797322931532e-06,0,2.04892620451066e-06,0,1.33984051505263e-06,0,1.11859306332868e-10,0,1.58385661468522e-13,0,0,0,1.58985091544201e-08,0,0,0,7.38453820837857e-06,0,3301.75312071547,0,1.4326546441538e-05,0,393297.136161594,0
101,0.000101,2.29236620344522e-06,0,1.25923913567837e-06,0,2.0251635517787e-06,0,1.34028147333057e-06,0,1.06910557382662e-10,0,1.44949321632084e-13,0,0,0,1.53482663066078e-08,0,0,0,7.38566918242762e-06,0,3303.68529457866,0,1.43181748684738e-05,0,393297.338500584,0
102,0.000102,2.32465082168584e-06,0,1.24102370644579e-06,0,2.00387238137718e-06,0,1.33998230131643e-06,0,1.02524170253196e-10,0,1.33664236924088e-13,0,0,0,1.48719887276325e-08,0,0,0,7.38592245675059e-06,0,3305.45447815871,0,1.4310426314138e-05,0,393295.002019586,0
103,0.000103,2.33723493022828e-06,0,1.2345051463985e-06,0,1.96425127718756e-06,0,1.35031756976477e-06,0,9.7174815848037e-11,0,1.18989991862124e-13,0,0,0,1.3998533943795e-08,0,0,0,7.40063584775113e-06,0,3307.60109685357,0,1.43010405990799e-05,0,393292.298379748,0
104,0.000104,2.34833715385321e-06,0,1.22876033710874e-06,0,1.92801193375469e-06,0,1.35876693625944e-06,0,9.24112573061685e-11,0,1.06567695257682e-13,0,0,0,1.32306655901055e-08,0,0,0,7.41453146578671e-06,0,3309.74777480256,0,1.42917310101779e-05,0,393291.361649292,0
105,0.000105,2.35859705430964e-06,0,1.22330219892358e-06,0,1.89416812224706e-06,0,1.36673402417838e-06,0,8.81146770287969e-11,0,9.60082790981396e-14,0,0,0,1.25416939534398e-08,0,0,0,7.4275820492039e-06,0,3311.76990132605,0,1.42830133535013e-05,0,393291.601233718,0
106,0.000106,2.38738947490639e-06,0,1.20723122341349e-06,0,1.88301199962845e-06,0,1.36262715985294e-06,0,8.55825129800819e-11,0,9.09518169161559e-14,0,0,0,1.23312649493634e-08,0,0,0,7.42461610193656e-06,0,3313.11098927611,0,1.4277292898152e-05,0,393293.283032046,0
107,0.000107,2.45414861143899e-06,0,1.16951919207563e-06,0,1.91369562537554e-06,0,1.33597404736311e-06,0,8.60221855747875e-11,0,9.49138476253007e-14,0,0,0,1.29981349072382e-08,0,0,0,7.3910662569636e-06,0,3313.01392941162,0,1.42774879852235e-05,0,393287.135095868,0
108,0.000108,2.50309236106049e-06,0,1.14203210925238e-06,0,1.92176037418905e-06,0,1.32351246697901e-06,0,8.49886108536017e-11,0,9.47532961304785e-14,0,0,0,1.32158562891906e-08,0,0,0,7.37277497474928e-06,0,3313.20732282698,0,1.42764732258835e-05,0,393282.138631054,0
109,0.000109,2.58791752475595e-06,0,1.09431330076784e-06,0,1.97251758981444e-06,0,1.28550638555916e-06,0,8.69657137202414e-11,0,1.04292014709265e-13,0,0,0,1.44285791629582e-08,0,0,0,7.32596957374411e-06,0,3312.13010242061,0,1.42807400238102e-05,0,393271.772825525,0
110,0.00011,2.63737037469785e-06,0,1.06715039447106e-06,0,1.97854918968425e-06,0,1.27380008960678e-06,0,8.58641259058235e-11,0,1.04267559503842e-13,0,0,0,1.46520615665975e-08,0,0,0,7.30914994674889e-06,0,3312.11099026209,0,1.42807580251689e-05,0,393269.999238321,0
111,0.000111,2.66727827430273e-06,0,1.05147351849091e-06,0,1.96537349461379e-06,0,1.27116267405187e-06,0,8.34831672698051e-11,0,9.94339175575267e-14,0,0,0,1.44092056895264e-08,0,0,0,7.30710720010061e-06,0,3313.00728080202,0,1.42768879498506e-05,0,393269.817322782,0
112,0.000112,2.69625486089644e-06,0,1.03645874047216e-06,0,1.95402186389975e-06,0,1.26688043570919e-06,0,8.13312465362875e-11,0,9.51262657328439e-14,0,0,0,1.42087674805873e-08,0,0,0,7.30490622525156e-06,0,3313.96354774662,0,1.42728123200825e-05,0,393271.031464612,0
113,0.000113,2.74292610459749e-06,0,1.01155627633879e-06,0,1.96484698907966e-06,0,1.25000176240656e-06,0,8.07963385934427e-11,0,9.61096465343806e-14,0,0,0,1.45496155164811e-08,0,0,0,7.28824185704228e-06,0,3314.08834482641,0,1.42722034974295e-05,0,393269.065202064,0
114,0.000114,2.78999675892912e-06,0,9.86562432275459e-07,0,1.97504574400205e-06,0,1.23412649202755e-06,0,8.02813721755916e-11,0,9.73372359131897e-14,0,0,0,1.48963345557376e-08,0,0,0,7.27179008302825e-06,0,3314.02011192635,0,1.42724982235276e-05,0,393269.08926732,0
115,0.000115,2.81900734292131e-06,0,9.71841964504828e-07,0,1.96424901160757e-06,0,1.23029888193519e-06,0,7.83851054892077e-11,0,9.3777927663181e-14,0,0,0,1.47201829713018e-08,0,0,0,7.26930409033522e-06,0,3314.68647466496,0,1.42694999531588e-05,0,393265.533456692,0
116,0.000116,2.88236029840461e-06,0,9.37866876276897e-07,0,1.99770393009713e-06,0,1.20001237793852e-06,0,7.95776203310162e-11,0,1.0076925784735e-13,0,0,0,1.56965242710191e-08,0,0,0,7.23939993344542e-06,0,3313.77651060884,0,1.42731196188232e-05,0,393257.302387149,0
117,0.000117,2.91193026915653e-06,0,9.2318757362207e-07,0,1.98610960431328e-06,0,1.19700965254282e-06,0,7.7715073178765e-11,0,9.73266107203829e-14,0,0,0,1.55094033320437e-08,0,0,0,7.23721344093378e-06,0,3314.24792281958,0,1.42710377563003e-05,0,393255.878237257,0
118,0.000118,2.97458156325985e-06,0,8.89834161205189e-07,0,2.01990293957647e-06,0,1.16611081519199e-06,0,7.90163729261767e-11,0,1.05135312928261e-13,0,0,0,1.65734171029824e-08,0,0,0,7.20828228092136e-06,0,3313.18234769355,0,1.42753642987661e-05,0,393248.626032744,0
119,0.000119,3.00412060555934e-06,0,8.75529658077996e-07,0,2.00820872500557e-06,0,1.16268201166371e-06,0,7.72112829227005e-11,0,1.01742198987397e-13,0,0,0,1.63891105698605e-08,0,0,0,7.20654405744064e-06,0,3313.59757850848,0,1.42735514813422e-05,0,393247.966060931,0
120,0.00012,3.01477263056733e-06,0,8.71692404224575e-07,0,1.97739134387121e-06,0,1.1692833400336e-06,0,7.41521890876975e-11,0,9.32897838769748e-14,0,0,0,1.56544902173581e-08,0,0,0,7.21800973063355e-06,0,3315.12716911656,0,1.42668781850265e-05,0,393245.553736326,0
121,0.000121,3.04161127113656e-06,0,8.58731500495945e-07,0,1.97047308763711e-06,0,1.16164134141691e-06,0,7.27923877408102e-11,0,9.0841818693619e-14,0,0,0,1.55834610901435e-08,0,0,0,7.21589721793847e-06,0,3315.80002736013,0,1.42640107629447e-05,0,393246.316908236,0
122,0.000122,3.08592195110253e-06,0,8.36119278331109e-07,0,1.98521514184172e-06,0,1.142117953229e-06,0,7.29576073294173e-11,0,9.40184093049357e-14,0,0,0,1.61335141346906e-08,0,0,0,7.20041966481727e-06,0,3315.33512074732,0,1.42660005550821e-05,0,393246.029184496,0
123,0.000123,3.09660467837765e-06,0,8.32280181027007e-07,0,1.95549855675196e-06,0,1.14940391466588e-06,0,7.01898118747287e-11,0,8.66631015340971e-14,0,0,0,1.54332088173484e-08,0,0,0,7.2111837002163e-06,0,3316.62683625222,0,1.42604745163311e-05,0,393246.859016114,0
124,0.000124,3.10549588395719e-06,0,8.2914612766814e-07,0,1.92874089072266e-06,0,1.15410685234228e-06,0,6.76887042512783e-11,0,8.00907105207444e-14,0,0,0,1.48171386481195e-08,0,0,0,7.22173802067372e-06,0,3318.12222652665,0,1.42541126828071e-05,0,393248.651896332,0
125,0.000125,3.19823432479396e-06,0,7.79508781840015e-07,0,2.01281263184159e-06,0,1.09350940562012e-06,0,7.25918084257918e-11,0,1.00373482731564e-13,0,0,0,1.74064241052418e-08,0,0,0,7.16726691222283e-06,0,3314.53721058111,0,1.42688111726057e-05,0,393228.842418351,0
126,0.000126,3.2279057034284e-06,0,7.65843139849201e-07,0,2.00249445219238e-06,0,1.09084981374144e-06,0,7.12308013803573e-11,0,9.84686900197869e-14,0,0,0,1.7286172328508e-08,0,0,0,7.16496094538934e-06,0,3314.38725112078,0,1.42694115561993e-05,0,393227.59658207,0
127,0.000127,3.23805555911668e-06,0,7.62618659651413e-07,0,1.97388076094424e-06,0,1.09651792990448e-06,0,6.86200814280644e-11,0,9.09163687828734e-14,0,0,0,1.65687490096787e-08,0,0,0,7.17570991997408e-06,0,3315.77510557068,0,1.42634202895984e-05,0,393227.082528859,0
128,0.000128,3.24702766786374e-06,0,7.5975718053723e-07,0,1.94743120996943e-06,0,1.10084670487092e-06,0,6.62296667802706e-11,0,8.41803423071884e-14,0,0,0,1.5922472651663e-08,0,0,0,7.18610806133185e-06,0,3317.23312508377,0,1.42571596110719e-05,0,393227.317120957,0
129,0.000129,3.28903441565328e-06,0,7.38769970625892e-07,0,1.96639137153871e-06,0,1.07853037168248e-06,0,6.6857625813115e-11,0,8.86642535212244e-14,0,0,0,1.66450440765332e-08,0,0,0,7.17087364718551e-06,0,3316.48953576725,0,1.42603117670525e-05,0,393226.091740342,0
130,0.00013,3.29904586841453e-06,0,7.35540101629701e-07,0,1.93919044738049e-06,0,1.08488639394242e-06,0,6.45339509281554e-11,0,8.23347581308009e-14,0,0,0,1.59814481449626e-08,0,0,0,7.18069534197357e-06,0,3317.63197049637,0,1.42554042177714e-05,0,393226.175159596,0
131,0.000131,3.30731691758726e-06,0,7.32901547752217e-07,0,1.91472786007046e-06,0,1.08882023655128e-06,0,6.24250427298548e-11,0,7.66141333424026e-14,0,0,0,1.5396655429111e-08,0,0,0,7.19038918953769e-06,0,3318.98884898805,0,1.42496149085849e-05,0,393227.241064431,0
132,0.000132,3.31515383752912e-06,0,7.30350952287941e-07,0,1.89139442428383e-06,0,1.09259219698861e-06,0,6.04579387199836e-11,0,7.14819454438058e-14,0,0,0,1.4853279528756e-08,0,0,0,7.19964230137834e-06,0,3320.29199154946,0,1.42440475214173e-05,0,393227.938886797,0
133,0.000133,3.32257319197929e-06,0,7.27890255196576e-07,0,1.86914708844273e-06,0,1.09620875645171e-06,0,5.86221044619749e-11,0,6.68668041147068e-14,0,0,0,1.43479825623637e-08,0,0,0,7.20843160988374e-06,0,3321.54266943302,0,1.42386575734877e-05,0,393227.205327316,0
134,0.000134,3.3296627389125e-06,0,7.25490571579782e-07,0,1.84778270842314e-06,0,1.0996924151037e-06,0,5.68949675951067e-11,0,6.26788106665304e-14,0,0,0,1.38744345490458e-08,0,0,0,7.2169735169113e-06,0,3322.75119652138,0,1.42335333431259e-05,0,393228.712415274,0
135,0.000135,3.33640178404585e-06,0,7.2316826177803e-07,0,1.82733062092267e-06,0,1.10304521512787e-06,0,5.52744446956884e-11,0,5.88842241047995e-14,0,0,0,1.34316208682212e-08,0,0,0,7.22511096595733e-06,0,3323.91553980004,0,1.42285438020289e-05,0,393228.611857481,0
136,0.000136,3.34285052443505e-06,0,7.20904262080058e-07,0,1.80766123783505e-06,0,1.10628047775058e-06,0,5.37454898800667e-11,0,5.54224607175457e-14,0,0,0,1.30153152154189e-08,0,0,0,7.23300395319805e-06,0,3325.04203278813,0,1.42237695714266e-05,0,393229.890934208,0
137,0.000137,3.34899689475897e-06,0,7.18708925590915e-07,0,1.78878934611074e-06,0,1.10939917477901e-06,0,5.23056485668646e-11,0,5.22669135932174e-14,0,0,0,1.26245337234552e-08,0,0,0,7.2405527653456e-06,0,3326.12941045572,0,1.42191239982242e-05,0,393230.014252162,0
138,0.000138,3.35488758740483e-06,0,7.16568031669745e-07,0,1.77061054702495e-06,0,1.11241362062197e-06,0,5.0943418853798e-11,0,4.9374419254206e-14,0,0,0,1.22560470313638e-08,0,0,0,7.24786905861465e-06,0,3327.18291790554,0,1.42146558851608e-05,0,393230.959803869,0
139,0.000139,3.36052008887616e-06,0,7.14486764672682e-07,0,1.75312154845613e-06,0,1.11532568799685e-06,0,4.96556071269785e-11,0,4.67223955938596e-14,0,0,0,1.19087659712808e-08,0,0,0,7.25489946520158e-06,0,3328.2022891294,0,1.42103120235042e-05,0,393231.2321931,0
140,0.00014,3.36591866268769e-06,0,7.12459085929116e-07,0,1.73626783553751e-06,0,1.1181420510711e-06,0,4.84354137333422e-11,0,4.42832305575229e-14,0,0,0,1.15807337343997e-08,0,0,0,7.26169181521029e-06,0,3329.1901200881,0,1.42061086638671e-05,0,393231.594727147,0
141,0.000141,3.37111140297205e-06,0,7.10477437039842e-07,0,1.71997719444818e-06,0,1.12087303173956e-06,0,4.72751594587604e-11,0,4.20300619027834e-14,0,0,0,1.12697696701875e-08,0,0,0,7.26828906917759e-06,0,3330.1502296482,0,1.42020452222369e-05,0,393232.488945802,0
142,0.000142,3.37610365156425e-06,0,7.08542597165765e-07,0,1.704233823758e-06,0,1.12352147414483e-06,0,4.6171725473119e-11,0,3.99467613464078e-14,0,0,0,1.09749002842194e-08,0,0,0,7.27467939783935e-06,0,3331.08305380396,0,1.41981020564286e-05,0,393233.42846486,0
143,0.000143,3.3808973524965e-06,0,7.06656068009454e-07,0,1.68903216103415e-06,0,1.12608725546235e-06,0,4.51226187238391e-11,0,3.80192597858684e-14,0,0,0,1.06953401516833e-08,0,0,0,7.28085291694675e-06,0,3331.98857263862,0,1.41942662547389e-05,0,393234.058713739,0
144,0.000144,3.38550801599585e-06,0,7.04814491415578e-07,0,1.67432956740195e-06,0,1.12857746081351e-06,0,4.41232055834691e-11,0,3.62312177663571e-14,0,0,0,1.04297494216175e-08,0,0,0,7.28682135102747e-06,0,3332.86884175427,0,1.41905247955128e-05,0,393234.266420274,0
145,0.000145,3.38995090617236e-06,0,7.03013741670182e-07,0,1.66009078315233e-06,0,1.13099635860134e-06,0,4.31694933889967e-11,0,3.45688090994124e-14,0,0,0,1.01770002841098e-08,0,0,0,7.29261605918138e-06,0,3333.72571377276,0,1.41868880531239e-05,0,393234.562099601,0
146,0.000146,3.41182659724643e-06,0,6.93087797150448e-07,0,1.66847107820699e-06,0,1.11924190666205e-06,0,4.33960547234249e-11,0,3.55281807263608e-14,0,0,0,1.04134445670425e-08,0,0,0,7.28547177950006e-06,0,3333.33085828941,0,1.41885560349159e-05,0,393234.214260662,0
147,0.000147,3.41677530822146e-06,0,6.91064357083309e-07,0,1.65381282319178e-06,0,1.12272977983363e-06,0,4.24541351641469e-11,0,3.39392702069605e-14,0,0,0,1.01550377493282e-08,0,0,0,7.29097293614894e-06,0,3334.03529013316,0,1.41855527303029e-05,0,393234.062497611,0
148,0.000148,3.42097776961737e-06,0,6.89350841696023e-07,0,1.64029213040021e-06,0,1.12500632106357e-06,0,4.15736242696363e-11,0,3.24458138305819e-14,0,0,0,9.91895545316428e-09,0,0,0,7.29649864560139e-06,0,3334.85374656142,0,1.41820862699018e-05,0,393234.479205351,0
149,0.000149,3.42503542455142e-06,0,6.8767358944732e-07,0,1.62717350376832e-06,0,1.12722147928579e-06,0,4.07309237514163e-11,0,3.1050651217194e-14,0,0,0,9.69358686798573e-09,0,0,0,7.30186822368407e-06,0,3335.65170661458,0,1.41787065695793e-05,0,393234.838682921,0
150,0.00015,3.42895435265364e-06,0,6.86031781675565e-07,0,1.61444331347632e-06,0,1.12937677198034e-06,0,3.99240000713476e-11,0,2.97458371011561e-14,0,0,0,9.4783262821813e-09,0,0,0,7.30708949592068e-06,0,3336.42971932693,0,1.41754139957346e-05,0,393235.219258981,0
151,0.000151,3.43273830080586e-06,0,6.84425304820873e-07,0,1.60209171555121e-06,0,1.13147364893792e-06,0,3.91512969039854e-11,0,2.85250161769918e-14,0,0,0,9.27269963142853e-09,0,0,0,7.31216181091648e-06,0,3337.18811124365,0,1.41722026604857e-05,0,393235.499370023,0
152,0.000152,3.43639867974385e-06,0,6.82850911934442e-07,0,1.59008488614666e-06,0,1.13351734646224e-06,0,3.84096740961504e-11,0,2.73793798809988e-14,0,0,0,9.07581294499338e-09,0,0,0,7.31709634993477e-06,0,3337.92870208898,0,1.41690624242204e-05,0,393235.615097391,0
153,0.000153,3.43994316261754e-06,0,6.81306882460389e-07,0,1.57840270222076e-06,0,1.13551087533524e-06,0,3.76969965047293e-11,0,2.63023190059222e-14,0,0,0,8.88704936530303e-09,0,0,0,7.32190178804885e-06,0,3338.65248192507,0,1.41659901833469e-05,0,393235.59960804,0
154,0.000154,3.44337560879625e-06,0,6.79792850706443e-07,0,1.56703963789443e-06,0,1.13745466032417e-06,0,3.70122563629615e-11,0,2.52897827957629e-14,0,0,0,8.70610906909341e-09,0,0,0,7.32658701336043e-06,0,3339.35964719159,0,1.4162992917697e-05,0,393235.672345205,0
155,0.000155,3.44670269504016e-06,0,6.78306992780574e-07,0,1.55597188946167e-06,0,1.13935255485455e-06,0,3.6353192726123e-11,0,2.43354657669776e-14,0,0,0,8.53234037225917e-09,0,0,0,7.33115161252243e-06,0,3340.05140112463,0,1.41600544625598e-05,0,393235.528628363,0
156,0.000156,3.44994131628579e-06,0,6.76844705183691e-07,0,1.54516778968336e-06,0,1.14120929873384e-06,0,3.57172162555273e-11,0,2.34334184758448e-14,0,0,0,8.36504403639239e-09,0,0,0,7.33563935513844e-06,0,3340.72965906209,0,1.41572032497112e-05,0,393236.185787653,0
157,0.000157,3.45307453316159e-06,0,6.75412350780716e-07,0,1.53466028036421e-06,0,1.14301926294665e-06,0,3.51057570649667e-11,0,2.25835214645359e-14,0,0,0,8.20453861888131e-09,0,0,0,7.33999823906745e-06,0,3341.3920381043,0,1.41544043332801e-05,0,393236.394960236,0
158,0.000158,3.45614431096804e-06,0,6.7399569764762e-07,0,1.52435271770689e-06,0,1.14479867047016e-06,0,3.45125721585075e-11,0,2.17754566968139e-14,0,0,0,8.04918942721528e-09,0,0,0,7.34432419062866e-06,0,3342.04473973788,0,1.41516993111962e-05,0,393238.04370344,0
159,0.000159,3.45910097611594e-06,0,6.72612285698691e-07,0,1.51434855973208e-06,0,1.14652958771095e-06,0,3.39431924487552e-11,0,2.10145886286236e-14,0,0,0,7.90035769180623e-09,0,0,0,7.34848340388467e-06,0,3342.68059882609,0,1.41490091350412e-05,0,393238.094313463,0
160,0.00016,3.46197438364993e-06,0,6.71252465809275e-07,0,1.50458495728007e-06,0,1.14822250327696e-06,0,3.33935413455946e-11,0,2.02942000256006e-14,0,0,0,7.7569836035019e-09,0,0,0,7.35255031480021e-06,0,3343.30372283494,0,1.41463750222555e-05,0,393238.177027584,0
161,0.000161,3.46476564111051e-06,0,6.69916496395073e-07,0,1.49505692240913e-06,0,1.14987795872716e-06,0,3.2862751182564e-11,0,1.96113350808525e-14,0,0,0,7.61880392563287e-09,0,0,0,7.35652027055928e-06,0,3343.91418856632,0,1.41437889754893e-05,0,393238.080236325,0
162,0.000162,3.467484835103e-06,0,6.68601224520551e-07,0,1.4857402013107e-06,0,1.15150003736701e-06,0,3.23490692231932e-11,0,1.89625314308855e-14,0,0,0,7.48534562534679e-09,0,0,0,7.36041297103851e-06,0,3344.51348390442,0,1.41412569829969e-05,0,393238.146949686,0
163,0.000163,3.47013228743102e-06,0,6.67307175664698e-07,0,1.47663485974242e-06,0,1.15308842794634e-06,0,3.18520984246084e-11,0,1.83460526047413e-14,0,0,0,7.35648249116974e-09,0,0,0,7.36422699758978e-06,0,3345.10147488748,0,1.41387781013099e-05,0,393238.336692656,0
164,0.000164,3.47270761853427e-06,0,6.66034661706699e-07,0,1.46773798814937e-06,0,1.15464341489151e-06,0,3.13713058920891e-11,0,1.77600513128193e-14,0,0,0,7.23204946916334e-09,0,0,0,7.36795490618157e-06,0,3345.67815382066,0,1.41363420279985e-05,0,393238.363450398,0
165,0.000165,3.47521857358538e-06,0,6.64781341791569e-07,0,1.45903261753863e-06,0,1.15616793496359e-06,0,3.09055114112594e-11,0,1.72023030859691e-14,0,0,0,7.11173169547345e-09,0,0,0,7.37161367776798e-06,0,3346.24461457455,0,1.41339568000563e-05,0,393238.580680997,0
166,0.000166,3.4776632124631e-06,0,6.63548044760588e-07,0,1.4505187589471e-06,0,1.15766161834938e-06,0,3.04543118586206e-11,0,1.66711312607122e-14,0,0,0,6.99539586411867e-09,0,0,0,7.37519176145721e-06,0,3346.80062187079,0,1.41316092628245e-05,0,393238.596013201,0
167,0.000167,3.48004707574586e-06,0,6.62333530355527e-07,0,1.44218639435452e-06,0,1.15912612673783e-06,0,3.00168703793374e-11,0,1.61647348771073e-14,0,0,0,6.882814391974e-09,0,0,0,7.37870202333293e-06,0,3347.34679502446,0,1.41293079979537e-05,0,393238.722177065,0
168,0.000168,3.48236760251276e-06,0,6.61138685736209e-07,0,1.43403804475069e-06,0,1.16056072060923e-06,0,2.95930678057183e-11,0,1.5682182263594e-14,0,0,0,6.77393674104111e-09,0,0,0,7.3821339905894e-06,0,3347.88279877012,0,1.41270425896893e-05,0,393238.631055854,0
169,0.000169,3.48463590327725e-06,0,6.59960307580097e-07,0,1.42605026106295e-06,0,1.16196971092164e-06,0,2.91813715094733e-11,0,1.52209795204071e-14,0,0,0,6.66835942069051e-09,0,0,0,7.38551191173385e-06,0,3348.41017424416,0,1.4124825650589e-05,0,393238.855832144,0
170,0.00017,3.48684611554405e-06,0,6.58800013466541e-07,0,1.41823053680827e-06,0,1.16335123555732e-06,0,2.87819602454116e-11,0,1.47806387790639e-14,0,0,0,6.5661082717571e-09,0,0,0,7.38881687964097e-06,0,3348.92823046448,0,1.41226396860298e-05,0,393238.829353596,0
171,0.000171,3.48900526410795e-06,0,6.57655716769421e-07,0,1.41056283568027e-06,0,1.1647082286862e-06,0,2.83937638556647e-11,0,1.43593567728824e-14,0,0,0,6.46689869053364e-09,0,0,0,7.39206273289246e-06,0,3349.43798881841,0,1.41204900849501e-05,0,393238.82251945,0
172,0.000172,3.49111454155512e-06,0,6.56527668079973e-07,0,1.4030468627961e-06,0,1.16604061125037e-06,0,2.80165292620521e-11,0,1.39562552560025e-14,0,0,0,6.37065429480385e-09,0,0,0,7.39525212503541e-06,0,3349.93940475946,0,1.41183804934973e-05,0,393238.932563886,0
173,0.000173,3.49317397732408e-06,0,6.55415490568099e-07,0,1.39567770727093e-06,0,1.16734901342557e-06,0,2.76498342549928e-11,0,1.3570364489569e-14,0,0,0,6.27725358586344e-09,0,0,0,7.39838043985219e-06,0,3350.43267237844,0,1.41163015454313e-05,0,393238.922290571,0
174,0.000174,3.49518721835111e-06,0,6.54318677597619e-07,0,1.38845020553983e-06,0,1.16863437082441e-06,0,2.72931908898688e-11,0,1.32006367004452e-14,0,0,0,6.186562913888e-09,0,0,0,7.40145622658633e-06,0,3350.9181098926,0,1.41142605682047e-05,0,393239.033993679,0
175,0.000175,3.49715114602349e-06,0,6.53238039316365e-07,0,1.38136767074191e-06,0,1.16989569403259e-06,0,2.69466102908194e-11,0,1.28466263595635e-14,0,0,0,6.09857186912331e-09,0,0,0,7.40446897882891e-06,0,3351.39534105607,0,1.41122470602693e-05,0,393238.931757922,0
176,0.000176,3.49907105034318e-06,0,6.52172070560728e-07,0,1.37441835165468e-06,0,1.17113516162787e-06,0,2.6609313614367e-11,0,1.2507079438803e-14,0,0,0,6.01307411902519e-09,0,0,0,7.40742916583383e-06,0,3351.86513029673,0,1.411026549596e-05,0,393238.830699827,0
177,0.000177,3.50094872312492e-06,0,6.51120732491814e-07,0,1.36760025807532e-06,0,1.17235314604295e-06,0,2.62810289793718e-11,0,1.21813122347691e-14,0,0,0,5.92999214825714e-09,0,0,0,7.41034049044315e-06,0,3352.32756350209,0,1.41083196355367e-05,0,393238.846445525,0
178,0.000178,3.50278596008618e-06,0,6.50083032377909e-07,0,1.36090517055133e-06,0,1.17355092735679e-06,0,2.59612098542943e-11,0,1.18684000410125e-14,0,0,0,5.84917780358773e-09,0,0,0,7.41320345691714e-06,0,3352.78311039069,0,1.41064036981712e-05,0,393238.873705966,0
179,0.000179,3.50458325300217e-06,0,6.4905897233916e-07,0,1.3543315790072e-06,0,1.17472864472273e-06,0,2.56496389672572e-11,0,1.15677775120313e-14,0,0,0,5.77056763183066e-09,0,0,0,7.41601782220898e-06,0,3353.23180116953,0,1.41045165001188e-05,0,393238.883689465,0
180,0.00018,3.50634273437224e-06,0,6.48047873298192e-07,0,1.34787355122027e-06,0,1.17588730861757e-06,0,2.5345891531031e-11,0,1.12787019803964e-14,0,0,0,5.69404663664147e-09,0,0,0,7.41878659577319e-06,0,3353.67398567342,0,1.41026574670883e-05,0,393238.902047141,0
181,0.000181,3.50806480245543e-06,0,6.47049779253674e-07,0,1.34152998949385e-06,0,1.17702699705831e-06,0,2.50497851173855e-11,0,1.10006911701749e-14,0,0,0,5.61956121709127e-09,0,0,0,7.42150954392423e-06,0,3354.1096723835,0,1.41008257341884e-05,0,393238.90626589,0
182,0.000182,3.50975486773965e-06,0,6.46062873962198e-07,0,1.3352875897527e-06,0,1.17815030891061e-06,0,2.47605599138102e-11,0,1.07327442514958e-14,0,0,0,5.54691421999475e-09,0,0,0,7.42419677779272e-06,0,3354.53976808052,0,1.40990241036705e-05,0,393239.081395718,0
183,0.000183,3.51141187239702e-06,0,6.45087331523286e-07,0,1.3291464677682e-06,0,1.17925694343967e-06,0,2.44781229437304e-11,0,1.04745202410236e-14,0,0,0,5.47607498230806e-09,0,0,0,7.42684415363807e-06,0,3354.96417476964,0,1.4097247332346e-05,0,393239.270267257,0
184,0.000184,3.5130341448318e-06,0,6.44124016332283e-07,0,1.3231110857263e-06,0,1.18034584970515e-06,0,2.42025683223574e-11,0,1.02258451019061e-14,0,0,0,5.40706025579457e-09,0,0,0,7.42944764758449e-06,0,3355.38250961543,0,1.409549401723e-05,0,393239.389387987,0
185,0.000185,3.51462326255661e-06,0,6.43172731112159e-07,0,1.31717884146371e-06,0,1.18141756041242e-06,0,2.39336660262594e-11,0,9.98627601005403e-15,0,0,0,5.33980673889673e-09,0,0,0,7.43201010633657e-06,0,3355.79491660346,0,1.40937662522727e-05,0,393239.514565454,0
186,0.000186,3.51617940209423e-06,0,6.42232883182441e-07,0,1.31134505166408e-06,0,1.18247258696492e-06,0,2.36710995038934e-11,0,9.75528785457873e-15,0,0,0,5.27422805498316e-09,0,0,0,7.43452940047918e-06,0,3356.20162542873,0,1.40920572332946e-05,0,393239.483359944,0
187,0.000187,3.51771087154899e-06,0,6.41302397267216e-07,0,1.30559481872859e-06,0,1.18351442116252e-06,0,2.34140918250206e-11,0,9.53202619799455e-15,0,0,0,5.21012837567177e-09,0,0,0,7.43702400142723e-06,0,3356.60377914034,0,1.40903800621341e-05,0,393239.795768454,0
188,0.000188,3.51920768651905e-06,0,6.4038470251313e-07,0,1.29994956175593e-06,0,1.18453814160218e-06,0,2.31635230524728e-11,0,9.31702446715469e-15,0,0,0,5.14771840870453e-09,0,0,0,7.43947157581576e-06,0,3356.99966936318,0,1.40887225594548e-05,0,393239.912235553,0
189,0.000189,3.52068084302847e-06,0,6.3947571649176e-07,0,1.29438185043429e-06,0,1.1855494769601e-06,0,2.29180705139573e-11,0,9.10897877475034e-15,0,0,0,5.08666592006125e-09,0,0,0,7.44189358448249e-06,0,3357.39129932473,0,1.40870910644967e-05,0,393240.24480526,0
190,0.00019,3.52212055898959e-06,0,6.38578791337113e-07,0,1.28891277057839e-06,0,1.18654350448706e-06,0,2.26785919095962e-11,0,8.90840773648614e-15,0,0,0,5.02717645226068e-09,0,0,0,7.44426856434889e-06,0,3357.7769852242,0,1.40854740536936e-05,0,393240.274992853,0
