Weight (cm-3),Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),Stat. Weight (-),Num coags (-),aluminum
191653362232.372,16375.4441781547,16375.4441781547,16375.4441781547,8.42434318477403e-06,2.29920754619601e-09,8.96690943016443e-09,2e-05,2,0,200000000024216
191653362232.372,16375.4441781514,16375.4441781514,16375.4441781514,8.42434318477066e-06,2.29920754619463e-09,8.96690943015905e-09,2e-05,2,0,200000000024096
191653362232.372,16375.4441781658,16375.4441781658,16375.4441781658,8.42434318478537e-06,2.29920754620065e-09,8.96690943018255e-09,2e-05,2,0,200000000024620
191653362232.372,16375.4441781513,16375.4441781513,16375.4441781513,8.42434318477055e-06,2.29920754619458e-09,8.96690943015887e-09,2e-05,2,0,200000000024092
191653362232.372,16375.4441781568,16375.4441781568,16375.4441781568,8.42434318477616e-06,2.29920754619688e-09,8.96690943016784e-09,2e-05,2,0,200000000024292
191653362232.372,16375.4441781599,16375.4441781599,16375.4441781599,8.42434318477931e-06,2.29920754619817e-09,8.96690943017286e-09,2e-05,2,0,200000000024404
191653362232.372,16375.4441781585,16375.4441781585,16375.4441781585,8.42434318477796e-06,2.29920754619762e-09,8.96690943017071e-09,2e-05,2,0,200000000024356
191653362232.372,16375.4441781472,16375.4441781472,16375.4441781472,8.42434318476628e-06,2.29920754619284e-09,8.96690943015206e-09,2e-05,2,0,200000000023940
191653362232.372,16375.4441781569,16375.4441781569,16375.4441781569,8.42434318477628e-06,2.29920754619693e-09,8.96690943016802e-09,2e-05,2,0,200000000024296
191653362232.372,16375.4441781423,16375.4441781423,16375.4441781423,8.42434318476122e-06,2.29920754619077e-09,8.96690943014399e-09,2e-05,2,0,200000000023760
191653362232.372,16375.4441781599,16375.4441781599,16375.4441781599,8.42434318477931e-06,2.29920754619817e-09,8.96690943017286e-09,2e-05,2,0,200000000024404
191653362232.372,16375.4441781469,16375.4441781469,16375.4441781469,8.42434318476594e-06,2.2992075461927e-09,8.96690943015152e-09,2e-05,2,0,200000000023928
191653362232.372,16375.4441781533,16375.4441781533,16375.4441781533,8.42434318477257e-06,2.29920754619541e-09,8.9669094301621e-09,2e-05,2,0,200000000024164
191653362232.372,16375.4441781444,16375.4441781444,16375.4441781444,8.42434318476336e-06,2.29920754619164e-09,8.9669094301474e-09,2e-05,2,0,200000000023836
191653362232.372,16375.4441781585,16375.4441781585,16375.4441781585,8.42434318477796e-06,2.29920754619762e-09,8.96690943017071e-09,2e-05,2,0,200000000024356
191653362232.372,16375.4441781587,16375.4441781587,16375.4441781587,8.42434318477807e-06,2.29920754619766e-09,8.96690943017089e-09,2e-05,2,0,200000000024360
191653362232.372,16375.4441781597,16375.4441781597,16375.4441781597,8.42434318477919e-06,2.29920754619812e-09,8.96690943017268e-09,2e-05,2,0,200000000024400
191653362232.372,16375.4441781281,16375.4441781281,16375.4441781281,8.42434318474662e-06,2.29920754618479e-09,8.96690943012067e-09,2e-05,2,0,200000000023240
191653362232.372,16375.4441781551,16375.4441781551,16375.4441781551,8.42434318477437e-06,2.29920754619615e-09,8.96690943016497e-09,2e-05,2,0,200000000024228
191653362232.372,16375.4441781613,16375.4441781613,16375.4441781613,8.42434318478077e-06,2.29920754619877e-09,8.96690943017519e-09,2e-05,2,0,200000000024456
191653362232.372,16375.4441781437,16375.4441781437,16375.4441781437,8.42434318476268e-06,2.29920754619136e-09,8.96690943014632e-09,2e-05,2,0,200000000023812
191653362232.372,16375.4441781464,16375.4441781464,16375.4441781464,8.42434318476549e-06,2.29920754619251e-09,8.9669094301508e-09,2e-05,2,0,200000000023912
191653362232.372,16375.4441781572,16375.4441781572,16375.4441781572,8.42434318477661e-06,2.29920754619707e-09,8.96690943016856e-09,2e-05,2,0,200000000024308
191653362232.372,16375.444178158,16375.444178158,16375.444178158,8.4243431847774e-06,2.29920754619739e-09,8.96690943016981e-09,2e-05,2,0,200000000024336
191653362232.372,16375.4441781516,16375.4441781516,16375.4441781516,8.42434318477077e-06,2.29920754619468e-09,8.96690943015923e-09,2e-05,2,0,200000000024100
191653362232.372,16375.4441781447,16375.4441781447,16375.4441781447,8.4243431847637e-06,2.29920754619178e-09,8.96690943014793e-09,2e-05,2,0,200000000023848
191653362232.372,16375.44417814,16375.44417814,16375.44417814,8.42434318475886e-06,2.2992075461898e-09,8.96690943014022e-09,2e-05,2,0,200000000023676
191653362232.372,16375.444178166,16375.444178166,16375.444178166,8.4243431847856e-06,2.29920754620074e-09,8.96690943018291e-09,2e-05,2,0,200000000024628
191653362232.372,16375.4441781494,16375.4441781494,16375.4441781494,8.42434318476853e-06,2.29920754619376e-09,8.96690943015565e-09,2e-05,2,0,200000000024020
191653362232.372,16375.4441781394,16375.4441781394,16375.4441781394,8.4243431847583e-06,2.29920754618957e-09,8.96690943013933e-09,2e-05,2,0,200000000023656
191653362232.372,16375.4441781584,16375.4441781584,16375.4441781584,8.42434318477785e-06,2.29920754619757e-09,8.96690943017053e-09,2e-05,2,0,200000000024352
191653362232.372,16375.4441781613,16375.4441781613,16375.4441781613,8.42434318478077e-06,2.29920754619877e-09,8.96690943017519e-09,2e-05,2,0,200000000024456
191653362232.372,16375.444178171,16375.444178171,16375.444178171,8.42434318479077e-06,2.29920754620286e-09,8.96690943019115e-09,2e-05,2,0,200000000024812
191653362232.372,16375.4441781369,16375.4441781369,16375.4441781369,8.42434318475572e-06,2.29920754618851e-09,8.9669094301352e-09,2e-05,2,0,200000000023564
191653362232.372,16375.4441781535,16375.4441781535,16375.4441781535,8.42434318477279e-06,2.2992075461955e-09,8.96690943016246e-09,2e-05,2,0,200000000024172
191653362232.372,16375.4441781496,16375.4441781496,16375.4441781496,8.42434318476875e-06,2.29920754619385e-09,8.966909430156e-09,2e-05,2,0,200000000024028
191653362232.372,16375.4441781524,16375.4441781524,16375.4441781524,8.42434318477167e-06,2.29920754619504e-09,8.96690943016067e-09,2e-05,2,0,200000000024132
191653362232.372,16375.4441781484,16375.4441781484,16375.4441781484,8.42434318476752e-06,2.29920754619334e-09,8.96690943015403e-09,2e-05,2,0,200000000023984
191653362232.372,16375.4441781588,16375.4441781588,16375.4441781588,8.42434318477818e-06,2.29920754619771e-09,8.96690943017107e-09,2e-05,2,0,200000000024364
191653362232.372,16375.4441781438,16375.4441781438,16375.4441781438,8.4243431847628e-06,2.29920754619141e-09,8.9669094301465e-09,2e-05,2,0,200000000023816
191653362232.372,16375.4441781593,16375.4441781593,16375.4441781593,8.42434318477875e-06,2.29920754619794e-09,8.96690943017197e-09,2e-05,2,0,200000000024384
191653362232.372,16375.4441781406,16375.4441781406,16375.4441781406,8.42434318475954e-06,2.29920754619008e-09,8.9669094301413e-09,2e-05,2,0,200000000023700
191653362232.372,16375.4441781476,16375.4441781476,16375.4441781476,8.42434318476673e-06,2.29920754619302e-09,8.96690943015278e-09,2e-05,2,0,200000000023956
191653362232.372,16375.4441781449,16375.4441781449,16375.4441781449,8.42434318476392e-06,2.29920754619187e-09,8.96690943014829e-09,2e-05,2,0,200000000023856
191653362232.372,16375.4441781544,16375.4441781544,16375.4441781544,8.42434318477369e-06,2.29920754619587e-09,8.9669094301639e-09,2e-05,2,0,200000000024204
191653362232.372,16375.4441781669,16375.4441781669,16375.4441781669,8.42434318478661e-06,2.29920754620116e-09,8.96690943018452e-09,2e-05,2,0,200000000024664
191653362232.372,16375.4441781412,16375.4441781412,16375.4441781412,8.4243431847601e-06,2.29920754619031e-09,8.96690943014219e-09,2e-05,2,0,200000000023720
191653362232.372,16375.4441781492,16375.4441781492,16375.4441781492,8.4243431847683e-06,2.29920754619366e-09,8.96690943015529e-09,2e-05,2,0,200000000024012
191653362232.372,16375.4441781418,16375.4441781418,16375.4441781418,8.42434318476077e-06,2.29920754619058e-09,8.96690943014327e-09,2e-05,2,0,200000000023744
191653362232.372,16375.444178153,16375.444178153,16375.444178153,8.42434318477223e-06,2.29920754619527e-09,8.96690943016156e-09,2e-05,2,0,200000000024152
191653362232.372,16375.4441781509,16375.4441781509,16375.4441781509,8.4243431847701e-06,2.2992075461944e-09,8.96690943015816e-09,2e-05,2,0,200000000024076
191653362232.372,16375.44417815,16375.44417815,16375.44417815,8.4243431847692e-06,2.29920754619403e-09,8.96690943015672e-09,2e-05,2,0,200000000024044
191653362232.372,16375.4441781512,16375.4441781512,16375.4441781512,8.42434318477043e-06,2.29920754619454e-09,8.9669094301587e-09,2e-05,2,0,200000000024088
191653362232.372,16375.4441781531,16375.4441781531,16375.4441781531,8.42434318477235e-06,2.29920754619532e-09,8.96690943016174e-09,2e-05,2,0,200000000024156
191653362232.372,16375.4441781427,16375.4441781427,16375.4441781427,8.42434318476167e-06,2.29920754619095e-09,8.96690943014471e-09,2e-05,2,0,200000000023776
191653362232.372,16375.4441781641,16375.4441781641,16375.4441781641,8.42434318478369e-06,2.29920754619996e-09,8.96690943017986e-09,2e-05,2,0,200000000024560
191653362232.372,16375.4441781568,16375.4441781568,16375.4441781568,8.42434318477616e-06,2.29920754619688e-09,8.96690943016784e-09,2e-05,2,0,200000000024292
191653362232.372,16375.444178148,16375.444178148,16375.444178148,8.42434318476707e-06,2.29920754619316e-09,8.96690943015331e-09,2e-05,2,0,200000000023968
191653362232.372,16375.4441781569,16375.4441781569,16375.4441781569,8.42434318477628e-06,2.29920754619693e-09,8.96690943016802e-09,2e-05,2,0,200000000024296
191653362232.372,16375.4441781625,16375.4441781625,16375.4441781625,8.424343184782e-06,2.29920754619927e-09,8.96690943017717e-09,2e-05,2,0,200000000024500
191653362232.372,16375.44417815,16375.44417815,16375.44417815,8.4243431847692e-06,2.29920754619403e-09,8.96690943015672e-09,2e-05,2,0,200000000024044
191653362232.372,16375.4441781477,16375.4441781477,16375.4441781477,8.42434318476684e-06,2.29920754619307e-09,8.96690943015295e-09,2e-05,2,0,200000000023960
191653362232.372,16375.4441781628,16375.4441781628,16375.4441781628,8.42434318478234e-06,2.29920754619941e-09,8.9669094301777e-09,2e-05,2,0,200000000024512
191653362232.372,16375.4441781601,16375.4441781601,16375.4441781601,8.42434318477953e-06,2.29920754619826e-09,8.96690943017322e-09,2e-05,2,0,200000000024412
191653362232.372,16375.4441781623,16375.4441781623,16375.4441781623,8.42434318478178e-06,2.29920754619918e-09,8.96690943017681e-09,2e-05,2,0,200000000024492
191653362232.372,16375.444178149,16375.444178149,16375.444178149,8.42434318476819e-06,2.29920754619362e-09,8.96690943015511e-09,2e-05,2,0,200000000024008
191653362232.372,16375.4441781466,16375.4441781466,16375.4441781466,8.42434318476572e-06,2.29920754619261e-09,8.96690943015116e-09,2e-05,2,0,200000000023920
191653362232.372,16375.4441781552,16375.4441781552,16375.4441781552,8.42434318477448e-06,2.29920754619619e-09,8.96690943016515e-09,2e-05,2,0,200000000024232
191653362232.372,16375.4441781793,16375.4441781793,16375.4441781793,8.4243431847993e-06,2.29920754620635e-09,8.96690943020478e-09,2e-05,2,0,200000000025116
191653362232.372,16375.4441781481,16375.4441781481,16375.4441781481,8.42434318476718e-06,2.2992075461932e-09,8.96690943015349e-09,2e-05,2,0,200000000023972
191653362232.372,16375.4441781497,16375.4441781497,16375.4441781497,8.42434318476886e-06,2.29920754619389e-09,8.96690943015618e-09,2e-05,2,0,200000000024032
191653362232.372,16375.4441781612,16375.4441781612,16375.4441781612,8.42434318478066e-06,2.29920754619872e-09,8.96690943017501e-09,2e-05,2,0,200000000024452
191653362232.372,16375.4441781498,16375.4441781498,16375.4441781498,8.42434318476897e-06,2.29920754619394e-09,8.96690943015636e-09,2e-05,2,0,200000000024036
191653362232.372,16375.4441781406,16375.4441781406,16375.4441781406,8.42434318475954e-06,2.29920754619008e-09,8.9669094301413e-09,2e-05,2,0,200000000023700
191653362232.372,16375.4441781541,16375.4441781541,16375.4441781541,8.42434318477336e-06,2.29920754619573e-09,8.96690943016336e-09,2e-05,2,0,200000000024192
191653362232.372,16375.4441781689,16375.4441781689,16375.4441781689,8.42434318478863e-06,2.29920754620199e-09,8.96690943018775e-09,2e-05,2,0,200000000024736
191653362232.372,16375.4441781483,16375.4441781483,16375.4441781483,8.4243431847674e-06,2.2992075461933e-09,8.96690943015385e-09,2e-05,2,0,200000000023980
191653362232.372,16375.4441781602,16375.4441781602,16375.4441781602,8.42434318477964e-06,2.29920754619831e-09,8.9669094301734e-09,2e-05,2,0,200000000024416
191653362232.372,16375.4441781335,16375.4441781335,16375.4441781335,8.42434318475224e-06,2.29920754618709e-09,8.96690943012964e-09,2e-05,2,0,200000000023440
191653362232.372,16375.4441781449,16375.4441781449,16375.4441781449,8.42434318476392e-06,2.29920754619187e-09,8.96690943014829e-09,2e-05,2,0,200000000023856
191653362232.372,16375.4441781484,16375.4441781484,16375.4441781484,8.42434318476752e-06,2.29920754619334e-09,8.96690943015403e-09,2e-05,2,0,200000000023984
191653362232.372,16375.4441781436,16375.4441781436,16375.4441781436,8.42434318476257e-06,2.29920754619132e-09,8.96690943014614e-09,2e-05,2,0,200000000023808
191653362232.372,16375.4441781564,16375.4441781564,16375.4441781564,8.42434318477571e-06,2.2992075461967e-09,8.96690943016712e-09,2e-05,2,0,200000000024276
191653362232.372,16375.4441781656,16375.4441781656,16375.4441781656,8.42434318478526e-06,2.29920754620061e-09,8.96690943018237e-09,2e-05,2,0,200000000024616
191653362232.372,16375.4441781433,16375.4441781433,16375.4441781433,8.42434318476223e-06,2.29920754619118e-09,8.9669094301456e-09,2e-05,2,0,200000000023796
191653362232.372,16375.4441781582,16375.4441781582,16375.4441781582,8.42434318477762e-06,2.29920754619748e-09,8.96690943017017e-09,2e-05,2,0,200000000024344
191653362232.372,16375.4441781352,16375.4441781352,16375.4441781352,8.42434318475392e-06,2.29920754618778e-09,8.96690943013233e-09,2e-05,2,0,200000000023500
191653362232.372,16375.4441781427,16375.4441781427,16375.4441781427,8.42434318476167e-06,2.29920754619095e-09,8.96690943014471e-09,2e-05,2,0,200000000023776
191653362232.372,16375.4441781601,16375.4441781601,16375.4441781601,8.42434318477953e-06,2.29920754619826e-09,8.96690943017322e-09,2e-05,2,0,200000000024412
191653362232.372,16375.4441781477,16375.4441781477,16375.4441781477,8.42434318476684e-06,2.29920754619307e-09,8.96690943015295e-09,2e-05,2,0,200000000023960
191653362232.372,16375.4441781375,16375.4441781375,16375.4441781375,8.42434318475628e-06,2.29920754618874e-09,8.9669094301361e-09,2e-05,2,0,200000000023584
191653362232.372,16375.4441781536,16375.4441781536,16375.4441781536,8.42434318477291e-06,2.29920754619555e-09,8.96690943016264e-09,2e-05,2,0,200000000024176
191653362232.372,16375.4441781498,16375.4441781498,16375.4441781498,8.42434318476897e-06,2.29920754619394e-09,8.96690943015636e-09,2e-05,2,0,200000000024036
191653362232.372,16375.4441781501,16375.4441781501,16375.4441781501,8.42434318476931e-06,2.29920754619408e-09,8.9669094301569e-09,2e-05,2,0,200000000024048
191653362232.372,16375.4441781504,16375.4441781504,16375.4441781504,8.42434318476954e-06,2.29920754619417e-09,8.96690943015726e-09,2e-05,2,0,200000000024056
191653362232.372,16375.4441781569,16375.4441781569,16375.4441781569,8.42434318477628e-06,2.29920754619693e-09,8.96690943016802e-09,2e-05,2,0,200000000024296
191653362232.372,16375.4441781476,16375.4441781476,16375.4441781476,8.42434318476673e-06,2.29920754619302e-09,8.96690943015278e-09,2e-05,2,0,200000000023956
191653362232.372,16375.444178143,16375.444178143,16375.444178143,8.42434318476201e-06,2.29920754619109e-09,8.96690943014525e-09,2e-05,2,0,200000000023788
191653362232.372,16375.4441781428,16375.4441781428,16375.4441781428,8.42434318476178e-06,2.299207546191e-09,8.96690943014488e-09,2e-05,2,0,200000000023780
191653362232.372,16375.4441781475,16375.4441781475,16375.4441781475,8.42434318476662e-06,2.29920754619297e-09,8.9669094301526e-09,2e-05,2,0,200000000023952
191653362232.372,16375.4441781708,16375.4441781708,16375.4441781708,8.42434318479054e-06,2.29920754620277e-09,8.9669094301908e-09,2e-05,2,0,200000000024804
191653362232.372,16375.44417815,16375.44417815,16375.44417815,8.4243431847692e-06,2.29920754619403e-09,8.96690943015672e-09,2e-05,2,0,200000000024044
191653362232.372,16375.4441781644,16375.4441781644,16375.4441781644,8.42434318478403e-06,2.2992075462001e-09,8.9669094301804e-09,2e-05,2,0,200000000024572
191653362232.372,16375.4441781419,16375.4441781419,16375.4441781419,8.42434318476089e-06,2.29920754619063e-09,8.96690943014345e-09,2e-05,2,0,200000000023748
191653362232.372,16375.4441781526,16375.4441781526,16375.4441781526,8.42434318477189e-06,2.29920754619514e-09,8.96690943016103e-09,2e-05,2,0,200000000024140
191653362232.372,16375.4441781472,16375.4441781472,16375.4441781472,8.42434318476628e-06,2.29920754619284e-09,8.96690943015206e-09,2e-05,2,0,200000000023940
191653362232.372,16375.4441781555,16375.4441781555,16375.4441781555,8.42434318477482e-06,2.29920754619633e-09,8.96690943016569e-09,2e-05,2,0,200000000024244
