Weight (cm-3),Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),Stat. Weight (-),Num coags (-),aluminum
195312506281.67,16375.4441775693,16375.4441775693,16375.4441775693,8.42434318417169e-06,2.29920754594942e-09,8.96690942920273e-09,0.0007,2,0,200000000002766
195312506281.67,16375.4441775686,16375.4441775686,16375.4441775686,8.42434318417102e-06,2.29920754594914e-09,8.96690942920166e-09,0.0007,2,0,200000000002742
195312506281.67,16375.4441775697,16375.4441775697,16375.4441775697,8.42434318417214e-06,2.2992075459496e-09,8.96690942920345e-09,0.0007,2,0,200000000002782
195312506281.67,16375.4441775686,16375.4441775686,16375.4441775686,8.42434318417099e-06,2.29920754594913e-09,8.96690942920161e-09,0.0007,2,0,200000000002741
195312506281.67,16375.4441775699,16375.4441775699,16375.4441775699,8.42434318417228e-06,2.29920754594966e-09,8.96690942920367e-09,0.0007,2,0,200000000002787
195312506281.67,16375.4441775681,16375.4441775681,16375.4441775681,8.42434318417048e-06,2.29920754594892e-09,8.9669094292008e-09,0.0007,2,0,200000000002723
195312506281.67,16375.4441775683,16375.4441775683,16375.4441775683,8.42434318417071e-06,2.29920754594902e-09,8.96690942920116e-09,0.0007,2,0,200000000002731
195312506281.67,16375.4441775674,16375.4441775674,16375.4441775674,8.42434318416975e-06,2.29920754594863e-09,8.96690942919964e-09,0.0007,2,0,200000000002697
195312506281.67,16375.4441775701,16375.4441775701,16375.4441775701,8.4243431841725e-06,2.29920754594975e-09,8.96690942920403e-09,0.0007,2,0,200000000002795
195312506281.67,16375.4441775704,16375.4441775704,16375.4441775704,8.42434318417284e-06,2.29920754594989e-09,8.96690942920457e-09,0.0007,2,0,200000000002807
195312506281.67,16375.4441775685,16375.4441775685,16375.4441775685,8.42434318417087e-06,2.29920754594909e-09,8.96690942920143e-09,0.0007,2,0,200000000002737
195312506281.67,16375.4441775681,16375.4441775681,16375.4441775681,8.42434318417045e-06,2.29920754594891e-09,8.96690942920076e-09,0.0007,2,0,200000000002722
195312506281.67,16375.4441775692,16375.4441775692,16375.4441775692,8.4243431841716e-06,2.29920754594938e-09,8.9669094292026e-09,0.0007,2,0,200000000002763
195312506281.67,16375.4441775686,16375.4441775686,16375.4441775686,8.42434318417096e-06,2.29920754594912e-09,8.96690942920157e-09,0.0007,2,0,200000000002740
195312506281.67,16375.4441775688,16375.4441775688,16375.4441775688,8.42434318417118e-06,2.29920754594921e-09,8.96690942920193e-09,0.0007,2,0,200000000002748
195312506281.67,16375.4441775674,16375.4441775674,16375.4441775674,8.42434318416969e-06,2.2992075459486e-09,8.96690942919955e-09,0.0007,2,0,200000000002695
195312506281.67,16375.4441775703,16375.4441775703,16375.4441775703,8.4243431841727e-06,2.29920754594983e-09,8.96690942920435e-09,0.0007,2,0,200000000002802
195312506281.67,16375.4441775686,16375.4441775686,16375.4441775686,8.42434318417096e-06,2.29920754594912e-09,8.96690942920157e-09,0.0007,2,0,200000000002740
195312506281.67,16375.4441775693,16375.4441775693,16375.4441775693,8.42434318417169e-06,2.29920754594942e-09,8.96690942920273e-09,0.0007,2,0,200000000002766
195312506281.67,16375.4441775674,16375.4441775674,16375.4441775674,8.42434318416978e-06,2.29920754594864e-09,8.96690942919968e-09,0.0007,2,0,200000000002698
195312506281.67,16375.4441775687,16375.4441775687,16375.4441775687,8.42434318417104e-06,2.29920754594915e-09,8.9669094292017e-09,0.0007,2,0,200000000002743
195312506281.67,16375.4441775677,16375.4441775677,16375.4441775677,8.42434318417006e-06,2.29920754594875e-09,8.96690942920013e-09,0.0007,2,0,200000000002708
195312506281.67,16375.4441775689,16375.4441775689,16375.4441775689,8.42434318417124e-06,2.29920754594923e-09,8.96690942920202e-09,0.0007,2,0,200000000002750
195312506281.67,16375.4441775683,16375.4441775683,16375.4441775683,8.42434318417068e-06,2.29920754594901e-09,8.96690942920112e-09,0.0007,2,0,200000000002730
195312506281.67,16375.4441775693,16375.4441775693,16375.4441775693,8.42434318417166e-06,2.29920754594941e-09,8.96690942920269e-09,0.0007,2,0,200000000002765
195312506281.67,16375.4441775691,16375.4441775691,16375.4441775691,8.42434318417146e-06,2.29920754594933e-09,8.96690942920237e-09,0.0007,2,0,200000000002758
195312506281.67,16375.4441775688,16375.4441775688,16375.4441775688,8.42434318417121e-06,2.29920754594922e-09,8.96690942920197e-09,0.0007,2,0,200000000002749
195312506281.67,16375.444177569,16375.444177569,16375.444177569,8.42434318417138e-06,2.29920754594929e-09,8.96690942920224e-09,0.0007,2,0,200000000002755
195312506281.67,16375.4441775676,16375.4441775676,16375.4441775676,8.42434318416995e-06,2.29920754594871e-09,8.96690942919995e-09,0.0007,2,0,200000000002704
195312506281.67,16375.4441775685,16375.4441775685,16375.4441775685,8.42434318417087e-06,2.29920754594909e-09,8.96690942920143e-09,0.0007,2,0,200000000002737
195312506281.67,16375.4441775689,16375.4441775689,16375.4441775689,8.42434318417127e-06,2.29920754594925e-09,8.96690942920206e-09,0.0007,2,0,200000000002751
195312506281.67,16375.4441775669,16375.4441775669,16375.4441775669,8.42434318416922e-06,2.29920754594841e-09,8.96690942919879e-09,0.0007,2,0,200000000002678
195312506281.67,16375.4441775704,16375.4441775704,16375.4441775704,8.42434318417287e-06,2.2992075459499e-09,8.96690942920462e-09,0.0007,2,0,200000000002808
195312506281.67,16375.4441775676,16375.4441775676,16375.4441775676,8.42434318416989e-06,2.29920754594868e-09,8.96690942919986e-09,0.0007,2,0,200000000002702
195312506281.67,16375.4441775677,16375.4441775677,16375.4441775677,8.42434318417e-06,2.29920754594873e-09,8.96690942920004e-09,0.0007,2,0,200000000002706
195312506281.67,16375.4441775666,16375.4441775666,16375.4441775666,8.42434318416894e-06,2.29920754594829e-09,8.96690942919834e-09,0.0007,2,0,200000000002668
195312506281.67,16375.4441775668,16375.4441775668,16375.4441775668,8.42434318416908e-06,2.29920754594835e-09,8.96690942919856e-09,0.0007,2,0,200000000002673
195312506281.67,16375.4441775707,16375.4441775707,16375.4441775707,8.42434318417312e-06,2.29920754595001e-09,8.96690942920502e-09,0.0007,2,0,200000000002817
195312506281.67,16375.4441775673,16375.4441775673,16375.4441775673,8.42434318416961e-06,2.29920754594857e-09,8.96690942919941e-09,0.0007,2,0,200000000002692
195312506281.67,16375.4441775705,16375.4441775705,16375.4441775705,8.42434318417289e-06,2.29920754594991e-09,8.96690942920466e-09,0.0007,2,0,200000000002809
195312506281.67,16375.4441775695,16375.4441775695,16375.4441775695,8.42434318417191e-06,2.29920754594951e-09,8.96690942920309e-09,0.0007,2,0,200000000002774
195312506281.67,16375.4441775668,16375.4441775668,16375.4441775668,8.42434318416913e-06,2.29920754594837e-09,8.96690942919865e-09,0.0007,2,0,200000000002675
195312506281.67,16375.4441775671,16375.4441775671,16375.4441775671,8.42434318416939e-06,2.29920754594848e-09,8.96690942919906e-09,0.0007,2,0,200000000002684
195312506281.67,16375.4441775657,16375.4441775657,16375.4441775657,8.42434318416795e-06,2.29920754594789e-09,8.96690942919677e-09,0.0007,2,0,200000000002633
195312506281.67,16375.4441775659,16375.4441775659,16375.4441775659,8.42434318416821e-06,2.29920754594799e-09,8.96690942919717e-09,0.0007,2,0,200000000002642
195312506281.67,16375.4441775648,16375.4441775648,16375.4441775648,8.42434318416708e-06,2.29920754594753e-09,8.96690942919538e-09,0.0007,2,0,200000000002602
195312506281.67,16375.4441775662,16375.4441775662,16375.4441775662,8.42434318416846e-06,2.2992075459481e-09,8.96690942919758e-09,0.0007,2,0,200000000002651
195312506281.67,16375.4441775683,16375.4441775683,16375.4441775683,8.42434318417065e-06,2.29920754594899e-09,8.96690942920107e-09,0.0007,2,0,200000000002729
195312506281.67,16375.4441775683,16375.4441775683,16375.4441775683,8.42434318417065e-06,2.29920754594899e-09,8.96690942920107e-09,0.0007,2,0,200000000002729
195312506281.67,16375.4441775707,16375.4441775707,16375.4441775707,8.42434318417318e-06,2.29920754595003e-09,8.96690942920511e-09,0.0007,2,0,200000000002819
195312506281.67,16375.4441775666,16375.4441775666,16375.4441775666,8.42434318416888e-06,2.29920754594827e-09,8.96690942919825e-09,0.0007,2,0,200000000002666
195312506281.67,16375.4441775665,16375.4441775665,16375.4441775665,8.42434318416886e-06,2.29920754594826e-09,8.9669094291982e-09,0.0007,2,0,200000000002665
195312506281.67,16375.4441775681,16375.4441775681,16375.4441775681,8.42434318417048e-06,2.29920754594892e-09,8.9669094292008e-09,0.0007,2,0,200000000002723
195312506281.67,16375.4441775692,16375.4441775692,16375.4441775692,8.42434318417158e-06,2.29920754594937e-09,8.96690942920255e-09,0.0007,2,0,200000000002762
195312506281.67,16375.4441775674,16375.4441775674,16375.4441775674,8.42434318416972e-06,2.29920754594861e-09,8.96690942919959e-09,0.0007,2,0,200000000002696
195312506281.67,16375.4441775698,16375.4441775698,16375.4441775698,8.42434318417217e-06,2.29920754594961e-09,8.96690942920349e-09,0.0007,2,0,200000000002783
195312506281.67,16375.4441775659,16375.4441775659,16375.4441775659,8.42434318416824e-06,2.299207545948e-09,8.96690942919722e-09,0.0007,2,0,200000000002643
195312506281.67,16375.4441775684,16375.4441775684,16375.4441775684,8.42434318417079e-06,2.29920754594905e-09,8.9669094292013e-09,0.0007,2,0,200000000002734
195312506281.67,16375.444177564,16375.444177564,16375.444177564,8.42434318416618e-06,2.29920754594716e-09,8.96690942919394e-09,0.0007,2,0,200000000002570
195312506281.67,16375.4441775665,16375.4441775665,16375.4441775665,8.42434318416879e-06,2.29920754594823e-09,8.96690942919812e-09,0.0007,2,0,200000000002663
195312506281.67,16375.4441775652,16375.4441775652,16375.4441775652,8.4243431841675e-06,2.29920754594771e-09,8.96690942919605e-09,0.0007,2,0,200000000002617
195312506281.67,16375.4441775672,16375.4441775672,16375.4441775672,8.4243431841695e-06,2.29920754594852e-09,8.96690942919924e-09,0.0007,2,0,200000000002688
195312506281.67,16375.4441775665,16375.4441775665,16375.4441775665,8.42434318416886e-06,2.29920754594826e-09,8.9669094291982e-09,0.0007,2,0,200000000002665
195312506281.67,16375.4441775671,16375.4441775671,16375.4441775671,8.42434318416947e-06,2.29920754594851e-09,8.96690942919919e-09,0.0007,2,0,200000000002687
195312506281.67,16375.444177568,16375.444177568,16375.444177568,8.42434318417034e-06,2.29920754594887e-09,8.96690942920058e-09,0.0007,2,0,200000000002718
195312506281.67,16375.4441775653,16375.4441775653,16375.4441775653,8.42434318416753e-06,2.29920754594772e-09,8.9669094291961e-09,0.0007,2,0,200000000002618
195312506281.67,16375.444177568,16375.444177568,16375.444177568,8.42434318417034e-06,2.29920754594887e-09,8.96690942920058e-09,0.0007,2,0,200000000002718
195312506281.67,16375.4441775634,16375.4441775634,16375.4441775634,8.42434318416562e-06,2.29920754594694e-09,8.96690942919305e-09,0.0007,2,0,200000000002550
195312506281.67,16375.4441775667,16375.4441775667,16375.4441775667,8.42434318416902e-06,2.29920754594833e-09,8.96690942919847e-09,0.0007,2,0,200000000002671
195312506281.67,16375.4441775649,16375.4441775649,16375.4441775649,8.42434318416714e-06,2.29920754594756e-09,8.96690942919547e-09,0.0007,2,0,200000000002604
195312506281.67,16375.4441775676,16375.4441775676,16375.4441775676,8.42434318416992e-06,2.29920754594869e-09,8.96690942919991e-09,0.0007,2,0,200000000002703
195312506281.67,16375.4441775674,16375.4441775674,16375.4441775674,8.42434318416969e-06,2.2992075459486e-09,8.96690942919955e-09,0.0007,2,0,200000000002695
195312506281.67,16375.4441775666,16375.4441775666,16375.4441775666,8.42434318416888e-06,2.29920754594827e-09,8.96690942919825e-09,0.0007,2,0,200000000002666
195312506281.67,16375.4441775659,16375.4441775659,16375.4441775659,8.42434318416824e-06,2.299207545948e-09,8.96690942919722e-09,0.0007,2,0,200000000002643
195312506281.67,16375.4441775681,16375.4441775681,16375.4441775681,8.42434318417045e-06,2.29920754594891e-09,8.96690942920076e-09,0.0007,2,0,200000000002722
195312506281.67,16375.4441775665,16375.4441775665,16375.4441775665,8.42434318416886e-06,2.29920754594826e-09,8.9669094291982e-09,0.0007,2,0,200000000002665
195312506281.67,16375.4441775661,16375.4441775661,16375.4441775661,8.42434318416843e-06,2.29920754594808e-09,8.96690942919753e-09,0.0007,2,0,200000000002650
195312506281.67,16375.4441775655,16375.4441775655,16375.4441775655,8.42434318416781e-06,2.29920754594783e-09,8.96690942919655e-09,0.0007,2,0,200000000002628
195312506281.67,16375.4441775676,16375.4441775676,16375.4441775676,8.42434318416992e-06,2.29920754594869e-09,8.96690942919991e-09,0.0007,2,0,200000000002703
195312506281.67,16375.4441775648,16375.4441775648,16375.4441775648,8.42434318416705e-06,2.29920754594752e-09,8.96690942919533e-09,0.0007,2,0,200000000002601
195312506281.67,16375.4441775665,16375.4441775665,16375.4441775665,8.42434318416879e-06,2.29920754594823e-09,8.96690942919812e-09,0.0007,2,0,200000000002663
195312506281.67,16375.4441775691,16375.4441775691,16375.4441775691,8.42434318417143e-06,2.29920754594931e-09,8.96690942920233e-09,0.0007,2,0,200000000002757
195312506281.67,16375.4441775668,16375.4441775668,16375.4441775668,8.4243431841691e-06,2.29920754594836e-09,8.96690942919861e-09,0.0007,2,0,200000000002674
195312506281.67,16375.4441775656,16375.4441775656,16375.4441775656,8.42434318416784e-06,2.29920754594784e-09,8.96690942919659e-09,0.0007,2,0,200000000002629
195312506281.67,16375.4441775652,16375.4441775652,16375.4441775652,8.4243431841675e-06,2.29920754594771e-09,8.96690942919605e-09,0.0007,2,0,200000000002617
195312506281.67,16375.4441775667,16375.4441775667,16375.4441775667,8.42434318416897e-06,2.2992075459483e-09,8.96690942919838e-09,0.0007,2,0,200000000002669
195312506281.67,16375.4441775638,16375.4441775638,16375.4441775638,8.42434318416599e-06,2.29920754594709e-09,8.96690942919363e-09,0.0007,2,0,200000000002563
195312506281.67,16375.4441775643,16375.4441775643,16375.4441775643,8.42434318416649e-06,2.29920754594729e-09,8.96690942919444e-09,0.0007,2,0,200000000002581
195312506281.67,16375.4441775634,16375.4441775634,16375.4441775634,8.42434318416562e-06,2.29920754594694e-09,8.96690942919305e-09,0.0007,2,0,200000000002550
195312506281.67,16375.4441775634,16375.4441775634,16375.4441775634,8.42434318416557e-06,2.29920754594691e-09,8.96690942919296e-09,0.0007,2,0,200000000002548
195312506281.67,16375.444177567,16375.444177567,16375.444177567,8.42434318416936e-06,2.29920754594846e-09,8.96690942919901e-09,0.0007,2,0,200000000002683
195312506281.67,16375.4441775688,16375.4441775688,16375.4441775688,8.42434318417121e-06,2.29920754594922e-09,8.96690942920197e-09,0.0007,2,0,200000000002749
195312506281.67,16375.444177566,16375.444177566,16375.444177566,8.42434318416832e-06,2.29920754594804e-09,8.96690942919735e-09,0.0007,2,0,200000000002646
195312506281.67,16375.4441775661,16375.4441775661,16375.4441775661,8.42434318416838e-06,2.29920754594806e-09,8.96690942919744e-09,0.0007,2,0,200000000002648
195312506281.67,16375.4441775678,16375.4441775678,16375.4441775678,8.42434318417017e-06,2.2992075459488e-09,8.96690942920031e-09,0.0007,2,0,200000000002712
195312506281.67,16375.4441775658,16375.4441775658,16375.4441775658,8.42434318416807e-06,2.29920754594794e-09,8.96690942919695e-09,0.0007,2,0,200000000002637
195312506281.67,16375.4441775651,16375.4441775651,16375.4441775651,8.42434318416739e-06,2.29920754594766e-09,8.96690942919587e-09,0.0007,2,0,200000000002613
195312506281.67,16375.4441775642,16375.4441775642,16375.4441775642,8.42434318416647e-06,2.29920754594728e-09,8.96690942919439e-09,0.0007,2,0,200000000002580
195312506281.67,16375.4441775673,16375.4441775673,16375.4441775673,8.42434318416961e-06,2.29920754594857e-09,8.96690942919941e-09,0.0007,2,0,200000000002692
195312506281.67,16375.4441775672,16375.4441775672,16375.4441775672,8.4243431841695e-06,2.29920754594852e-09,8.96690942919924e-09,0.0007,2,0,200000000002688
195312506281.67,16375.4441775666,16375.4441775666,16375.4441775666,8.42434318416888e-06,2.29920754594827e-09,8.96690942919825e-09,0.0007,2,0,200000000002666
195312506281.67,16375.4441775668,16375.4441775668,16375.4441775668,8.42434318416913e-06,2.29920754594837e-09,8.96690942919865e-09,0.0007,2,0,200000000002675
195312506281.67,16375.4441775667,16375.4441775667,16375.4441775667,8.42434318416905e-06,2.29920754594834e-09,8.96690942919852e-09,0.0007,2,0,200000000002672
195312506281.67,16375.4441775656,16375.4441775656,16375.4441775656,8.42434318416784e-06,2.29920754594784e-09,8.96690942919659e-09,0.0007,2,0,200000000002629
195312506281.67,16375.4441775671,16375.4441775671,16375.4441775671,8.42434318416942e-06,2.29920754594849e-09,8.9669094291991e-09,0.0007,2,0,200000000002685
195312506281.67,16375.4441775653,16375.4441775653,16375.4441775653,8.42434318416759e-06,2.29920754594774e-09,8.96690942919619e-09,0.0007,2,0,200000000002620
195312506281.67,16375.4441775657,16375.4441775657,16375.4441775657,8.42434318416795e-06,2.29920754594789e-09,8.96690942919677e-09,0.0007,2,0,200000000002633
195312506281.67,16375.4441775653,16375.4441775653,16375.4441775653,8.42434318416756e-06,2.29920754594773e-09,8.96690942919614e-09,0.0007,2,0,200000000002619
195312506281.67,16375.4441775636,16375.4441775636,16375.4441775636,8.42434318416582e-06,2.29920754594702e-09,8.96690942919336e-09,0.0007,2,0,200000000002557
195312506281.67,16375.4441775653,16375.4441775653,16375.4441775653,8.42434318416762e-06,2.29920754594775e-09,8.96690942919623e-09,0.0007,2,0,200000000002621
195312506281.67,16375.4441775653,16375.4441775653,16375.4441775653,8.42434318416756e-06,2.29920754594773e-09,8.96690942919614e-09,0.0007,2,0,200000000002619
195312506281.67,16375.4441775673,16375.4441775673,16375.4441775673,8.42434318416958e-06,2.29920754594856e-09,8.96690942919937e-09,0.0007,2,0,200000000002691
195312506281.67,16375.4441775629,16375.4441775629,16375.4441775629,8.42434318416509e-06,2.29920754594672e-09,8.9669094291922e-09,0.0007,2,0,200000000002531
195312506281.67,16375.4441775653,16375.4441775653,16375.4441775653,8.42434318416756e-06,2.29920754594773e-09,8.96690942919614e-09,0.0007,2,0,200000000002619
195312506281.67,16375.4441775646,16375.4441775646,16375.4441775646,8.4243431841668e-06,2.29920754594742e-09,8.96690942919493e-09,0.0007,2,0,200000000002592
195312506281.67,16375.4441775645,16375.4441775645,16375.4441775645,8.42434318416672e-06,2.29920754594738e-09,8.9669094291948e-09,0.0007,2,0,200000000002589
195312506281.67,16375.444177564,16375.444177564,16375.444177564,8.42434318416624e-06,2.29920754594719e-09,8.96690942919403e-09,0.0007,2,0,200000000002572
195312506281.67,16375.4441775651,16375.4441775651,16375.4441775651,8.42434318416734e-06,2.29920754594764e-09,8.96690942919578e-09,0.0007,2,0,200000000002611
195312506281.67,16375.4441775638,16375.4441775638,16375.4441775638,8.42434318416599e-06,2.29920754594709e-09,8.96690942919363e-09,0.0007,2,0,200000000002563
195312506281.67,16375.4441775643,16375.4441775643,16375.4441775643,8.42434318416655e-06,2.29920754594732e-09,8.96690942919453e-09,0.0007,2,0,200000000002583
195312506281.67,16375.4441775643,16375.4441775643,16375.4441775643,8.42434318416655e-06,2.29920754594732e-09,8.96690942919453e-09,0.0007,2,0,200000000002583
195312506281.67,16375.4441775662,16375.4441775662,16375.4441775662,8.42434318416846e-06,2.2992075459481e-09,8.96690942919758e-09,0.0007,2,0,200000000002651
195312506281.67,16375.4441775663,16375.4441775663,16375.4441775663,8.42434318416857e-06,2.29920754594814e-09,8.96690942919775e-09,0.0007,2,0,200000000002655
195312506281.67,16375.4441775662,16375.4441775662,16375.4441775662,8.42434318416849e-06,2.29920754594811e-09,8.96690942919762e-09,0.0007,2,0,200000000002652
195312506281.67,16375.4441775632,16375.4441775632,16375.4441775632,8.42434318416539e-06,2.29920754594684e-09,8.96690942919269e-09,0.0007,2,0,200000000002542
195312506281.67,16375.444177566,16375.444177566,16375.444177566,8.42434318416829e-06,2.29920754594803e-09,8.96690942919731e-09,0.0007,2,0,200000000002645
195312506281.67,16375.4441775652,16375.4441775652,16375.4441775652,8.42434318416742e-06,2.29920754594767e-09,8.96690942919592e-09,0.0007,2,0,200000000002614
195312506281.67,16375.4441775634,16375.4441775634,16375.4441775634,8.42434318416557e-06,2.29920754594691e-09,8.96690942919296e-09,0.0007,2,0,200000000002548
195312506281.67,16375.444177565,16375.444177565,16375.444177565,8.42434318416722e-06,2.29920754594759e-09,8.9669094291956e-09,0.0007,2,0,200000000002607
195312506281.67,16375.4441775644,16375.4441775644,16375.4441775644,8.42434318416664e-06,2.29920754594735e-09,8.96690942919466e-09,0.0007,2,0,200000000002586
195312506281.67,16375.4441775631,16375.4441775631,16375.4441775631,8.42434318416526e-06,2.29920754594679e-09,8.96690942919247e-09,0.0007,2,0,200000000002537
195312506281.67,16375.4441775643,16375.4441775643,16375.4441775643,8.42434318416655e-06,2.29920754594732e-09,8.96690942919453e-09,0.0007,2,0,200000000002583
195312506281.67,16375.4441775661,16375.4441775661,16375.4441775661,8.42434318416843e-06,2.29920754594808e-09,8.96690942919753e-09,0.0007,2,0,200000000002650
195312506281.67,16375.4441775617,16375.4441775617,16375.4441775617,8.42434318416383e-06,2.2992075459462e-09,8.96690942919018e-09,0.0007,2,0,200000000002486
195312506281.67,16375.4441775637,16375.4441775637,16375.4441775637,8.42434318416593e-06,2.29920754594706e-09,8.96690942919354e-09,0.0007,2,0,200000000002561
195312506281.67,16375.444177566,16375.444177566,16375.444177566,8.42434318416829e-06,2.29920754594803e-09,8.96690942919731e-09,0.0007,2,0,200000000002645
195312506281.67,16375.4441775639,16375.4441775639,16375.4441775639,8.4243431841661e-06,2.29920754594713e-09,8.96690942919381e-09,0.0007,2,0,200000000002567
195312506281.67,16375.4441775635,16375.4441775635,16375.4441775635,8.42434318416568e-06,2.29920754594696e-09,8.96690942919314e-09,0.0007,2,0,200000000002552
195312506281.67,16375.4441775635,16375.4441775635,16375.4441775635,8.42434318416571e-06,2.29920754594697e-09,8.96690942919318e-09,0.0007,2,0,200000000002553
195312506281.67,16375.4441775668,16375.4441775668,16375.4441775668,8.42434318416908e-06,2.29920754594835e-09,8.96690942919856e-09,0.0007,2,0,200000000002673
