Weight (cm-3),Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),Stat. Weight (-),Num coags (-),aluminum
195312507386.702,16375.4441772431,16375.4441772431,16375.4441772431,8.42434318383603e-06,2.29920754581201e-09,8.96690942866683e-09,0.0004,2,0,199999999990813
195312507386.702,16375.4441772441,16375.4441772441,16375.4441772441,8.42434318383713e-06,2.29920754581245e-09,8.96690942866857e-09,0.0004,2,0,199999999990852
195312507386.702,16375.4441772436,16375.4441772436,16375.4441772436,8.42434318383657e-06,2.29920754581222e-09,8.96690942866768e-09,0.0004,2,0,199999999990832
195312507386.702,16375.4441772441,16375.4441772441,16375.4441772441,8.4243431838371e-06,2.29920754581244e-09,8.96690942866853e-09,0.0004,2,0,199999999990851
195312507386.702,16375.4441772454,16375.4441772454,16375.4441772454,8.42434318383845e-06,2.29920754581299e-09,8.96690942867068e-09,0.0004,2,0,199999999990899
195312507386.702,16375.444177246,16375.444177246,16375.444177246,8.4243431838391e-06,2.29920754581326e-09,8.96690942867171e-09,0.0004,2,0,199999999990922
195312507386.702,16375.4441772435,16375.4441772435,16375.4441772435,8.42434318383648e-06,2.29920754581219e-09,8.96690942866754e-09,0.0004,2,0,199999999990829
195312507386.702,16375.4441772382,16375.4441772382,16375.4441772382,8.42434318383098e-06,2.29920754580994e-09,8.96690942865876e-09,0.0004,2,0,199999999990633
195312507386.702,16375.4441772432,16375.4441772432,16375.4441772432,8.42434318383617e-06,2.29920754581206e-09,8.96690942866705e-09,0.0004,2,0,199999999990818
195312507386.702,16375.4441772349,16375.4441772349,16375.4441772349,8.42434318382761e-06,2.29920754580856e-09,8.96690942865337e-09,0.0004,2,0,199999999990513
195312507386.702,16375.4441772464,16375.4441772464,16375.4441772464,8.42434318383946e-06,2.29920754581341e-09,8.96690942867229e-09,0.0004,2,0,199999999990935
195312507386.702,16375.4441772444,16375.4441772444,16375.4441772444,8.42434318383738e-06,2.29920754581256e-09,8.96690942866898e-09,0.0004,2,0,199999999990861
195312507386.702,16375.4441772451,16375.4441772451,16375.4441772451,8.42434318383817e-06,2.29920754581288e-09,8.96690942867023e-09,0.0004,2,0,199999999990889
195312507386.702,16375.4441772435,16375.4441772435,16375.4441772435,8.42434318383648e-06,2.29920754581219e-09,8.96690942866754e-09,0.0004,2,0,199999999990829
195312507386.702,16375.4441772383,16375.4441772383,16375.4441772383,8.42434318383112e-06,2.29920754580999e-09,8.96690942865898e-09,0.0004,2,0,199999999990638
195312507386.702,16375.4441772459,16375.4441772459,16375.4441772459,8.42434318383898e-06,2.29920754581321e-09,8.96690942867153e-09,0.0004,2,0,199999999990918
195312507386.702,16375.4441772456,16375.4441772456,16375.4441772456,8.42434318383867e-06,2.29920754581309e-09,8.96690942867104e-09,0.0004,2,0,199999999990907
195312507386.702,16375.4441772427,16375.4441772427,16375.4441772427,8.42434318383564e-06,2.29920754581185e-09,8.9669094286662e-09,0.0004,2,0,199999999990799
195312507386.702,16375.4441772422,16375.4441772422,16375.4441772422,8.42434318383517e-06,2.29920754581165e-09,8.96690942866544e-09,0.0004,2,0,199999999990782
195312507386.702,16375.4441772461,16375.4441772461,16375.4441772461,8.42434318383915e-06,2.29920754581328e-09,8.9669094286718e-09,0.0004,2,0,199999999990924
195312507386.702,16375.4441772463,16375.4441772463,16375.4441772463,8.42434318383932e-06,2.29920754581335e-09,8.96690942867207e-09,0.0004,2,0,199999999990930
195312507386.702,16375.4441772406,16375.4441772406,16375.4441772406,8.42434318383348e-06,2.29920754581096e-09,8.96690942866275e-09,0.0004,2,0,199999999990722
195312507386.702,16375.4441772439,16375.4441772439,16375.4441772439,8.42434318383688e-06,2.29920754581235e-09,8.96690942866817e-09,0.0004,2,0,199999999990843
195312507386.702,16375.4441772413,16375.4441772413,16375.4441772413,8.42434318383424e-06,2.29920754581127e-09,8.96690942866396e-09,0.0004,2,0,199999999990749
195312507386.702,16375.4441772395,16375.4441772395,16375.4441772395,8.42434318383236e-06,2.2992075458105e-09,8.96690942866095e-09,0.0004,2,0,199999999990682
195312507386.702,16375.4441772437,16375.4441772437,16375.4441772437,8.42434318383665e-06,2.29920754581226e-09,8.96690942866781e-09,0.0004,2,0,199999999990835
195312507386.702,16375.4441772425,16375.4441772425,16375.4441772425,8.42434318383542e-06,2.29920754581175e-09,8.96690942866584e-09,0.0004,2,0,199999999990791
195312507386.702,16375.4441772439,16375.4441772439,16375.4441772439,8.42434318383693e-06,2.29920754581237e-09,8.96690942866826e-09,0.0004,2,0,199999999990845
195312507386.702,16375.4441772418,16375.4441772418,16375.4441772418,8.42434318383472e-06,2.29920754581147e-09,8.96690942866472e-09,0.0004,2,0,199999999990766
195312507386.702,16375.444177245,16375.444177245,16375.444177245,8.42434318383803e-06,2.29920754581282e-09,8.96690942867001e-09,0.0004,2,0,199999999990884
195312507386.702,16375.4441772464,16375.4441772464,16375.4441772464,8.42434318383946e-06,2.29920754581341e-09,8.96690942867229e-09,0.0004,2,0,199999999990935
195312507386.702,16375.4441772486,16375.4441772486,16375.4441772486,8.42434318384171e-06,2.29920754581433e-09,8.96690942867588e-09,0.0004,2,0,199999999991015
195312507386.702,16375.4441772398,16375.4441772398,16375.4441772398,8.42434318383266e-06,2.29920754581063e-09,8.96690942866145e-09,0.0004,2,0,199999999990693
195312507386.702,16375.44417724,16375.44417724,16375.44417724,8.42434318383286e-06,2.29920754581071e-09,8.96690942866176e-09,0.0004,2,0,199999999990700
195312507386.702,16375.4441772457,16375.4441772457,16375.4441772457,8.42434318383873e-06,2.29920754581311e-09,8.96690942867113e-09,0.0004,2,0,199999999990909
195312507386.702,16375.4441772451,16375.4441772451,16375.4441772451,8.42434318383817e-06,2.29920754581288e-09,8.96690942867023e-09,0.0004,2,0,199999999990889
195312507386.702,16375.4441772464,16375.4441772464,16375.4441772464,8.42434318383941e-06,2.29920754581339e-09,8.96690942867221e-09,0.0004,2,0,199999999990933
195312507386.702,16375.4441772405,16375.4441772405,16375.4441772405,8.42434318383337e-06,2.29920754581091e-09,8.96690942866257e-09,0.0004,2,0,199999999990718
195312507386.702,16375.4441772379,16375.4441772379,16375.4441772379,8.4243431838307e-06,2.29920754580982e-09,8.96690942865831e-09,0.0004,2,0,199999999990623
195312507386.702,16375.4441772437,16375.4441772437,16375.4441772437,8.42434318383665e-06,2.29920754581226e-09,8.96690942866781e-09,0.0004,2,0,199999999990835
195312507386.702,16375.4441772456,16375.4441772456,16375.4441772456,8.42434318383859e-06,2.29920754581305e-09,8.96690942867091e-09,0.0004,2,0,199999999990904
195312507386.702,16375.4441772438,16375.4441772438,16375.4441772438,8.42434318383682e-06,2.29920754581233e-09,8.96690942866808e-09,0.0004,2,0,199999999990841
195312507386.702,16375.4441772441,16375.4441772441,16375.4441772441,8.42434318383713e-06,2.29920754581245e-09,8.96690942866857e-09,0.0004,2,0,199999999990852
195312507386.702,16375.4441772439,16375.4441772439,16375.4441772439,8.42434318383688e-06,2.29920754581235e-09,8.96690942866817e-09,0.0004,2,0,199999999990843
195312507386.702,16375.4441772447,16375.4441772447,16375.4441772447,8.42434318383766e-06,2.29920754581267e-09,8.96690942866942e-09,0.0004,2,0,199999999990871
195312507386.702,16375.4441772428,16375.4441772428,16375.4441772428,8.42434318383575e-06,2.29920754581189e-09,8.96690942866638e-09,0.0004,2,0,199999999990803
195312507386.702,16375.4441772433,16375.4441772433,16375.4441772433,8.42434318383629e-06,2.29920754581211e-09,8.96690942866723e-09,0.0004,2,0,199999999990822
195312507386.702,16375.4441772435,16375.4441772435,16375.4441772435,8.42434318383643e-06,2.29920754581217e-09,8.96690942866745e-09,0.0004,2,0,199999999990827
195312507386.702,16375.4441772434,16375.4441772434,16375.4441772434,8.42434318383637e-06,2.29920754581214e-09,8.96690942866736e-09,0.0004,2,0,199999999990825
195312507386.702,16375.4441772411,16375.4441772411,16375.4441772411,8.42434318383398e-06,2.29920754581117e-09,8.96690942866355e-09,0.0004,2,0,199999999990740
195312507386.702,16375.4441772465,16375.4441772465,16375.4441772465,8.42434318383957e-06,2.29920754581345e-09,8.96690942867247e-09,0.0004,2,0,199999999990939
195312507386.702,16375.4441772409,16375.4441772409,16375.4441772409,8.42434318383379e-06,2.29920754581109e-09,8.96690942866324e-09,0.0004,2,0,199999999990733
195312507386.702,16375.4441772464,16375.4441772464,16375.4441772464,8.42434318383941e-06,2.29920754581339e-09,8.96690942867221e-09,0.0004,2,0,199999999990933
195312507386.702,16375.4441772483,16375.4441772483,16375.4441772483,8.42434318384145e-06,2.29920754581423e-09,8.96690942867548e-09,0.0004,2,0,199999999991006
195312507386.702,16375.4441772434,16375.4441772434,16375.4441772434,8.42434318383637e-06,2.29920754581214e-09,8.96690942866736e-09,0.0004,2,0,199999999990825
195312507386.702,16375.4441772422,16375.4441772422,16375.4441772422,8.42434318383517e-06,2.29920754581165e-09,8.96690942866544e-09,0.0004,2,0,199999999990782
195312507386.702,16375.4441772453,16375.4441772453,16375.4441772453,8.42434318383831e-06,2.29920754581294e-09,8.96690942867046e-09,0.0004,2,0,199999999990894
195312507386.702,16375.444177244,16375.444177244,16375.444177244,8.42434318383696e-06,2.29920754581239e-09,8.9669094286683e-09,0.0004,2,0,199999999990846
195312507386.702,16375.4441772447,16375.4441772447,16375.4441772447,8.42434318383766e-06,2.29920754581267e-09,8.96690942866942e-09,0.0004,2,0,199999999990871
195312507386.702,16375.4441772454,16375.4441772454,16375.4441772454,8.42434318383845e-06,2.29920754581299e-09,8.96690942867068e-09,0.0004,2,0,199999999990899
195312507386.702,16375.4441772388,16375.4441772388,16375.4441772388,8.4243431838316e-06,2.29920754581019e-09,8.96690942865974e-09,0.0004,2,0,199999999990655
195312507386.702,16375.4441772449,16375.4441772449,16375.4441772449,8.42434318383794e-06,2.29920754581279e-09,8.96690942866987e-09,0.0004,2,0,199999999990881
195312507386.702,16375.4441772466,16375.4441772466,16375.4441772466,8.42434318383966e-06,2.29920754581349e-09,8.96690942867261e-09,0.0004,2,0,199999999990942
195312507386.702,16375.4441772396,16375.4441772396,16375.4441772396,8.42434318383247e-06,2.29920754581055e-09,8.96690942866113e-09,0.0004,2,0,199999999990686
195312507386.702,16375.4441772435,16375.4441772435,16375.4441772435,8.42434318383651e-06,2.2992075458122e-09,8.96690942866759e-09,0.0004,2,0,199999999990830
195312507386.702,16375.4441772418,16375.4441772418,16375.4441772418,8.42434318383477e-06,2.29920754581149e-09,8.96690942866481e-09,0.0004,2,0,199999999990768
195312507386.702,16375.444177245,16375.444177245,16375.444177245,8.42434318383806e-06,2.29920754581283e-09,8.96690942867005e-09,0.0004,2,0,199999999990885
195312507386.702,16375.4441772419,16375.4441772419,16375.4441772419,8.4243431838348e-06,2.2992075458115e-09,8.96690942866485e-09,0.0004,2,0,199999999990769
195312507386.702,16375.4441772412,16375.4441772412,16375.4441772412,8.42434318383415e-06,2.29920754581124e-09,8.96690942866382e-09,0.0004,2,0,199999999990746
195312507386.702,16375.4441772421,16375.4441772421,16375.4441772421,8.424343183835e-06,2.29920754581158e-09,8.96690942866517e-09,0.0004,2,0,199999999990776
195312507386.702,16375.4441772431,16375.4441772431,16375.4441772431,8.42434318383606e-06,2.29920754581202e-09,8.96690942866687e-09,0.0004,2,0,199999999990814
195312507386.702,16375.4441772438,16375.4441772438,16375.4441772438,8.42434318383677e-06,2.29920754581231e-09,8.96690942866799e-09,0.0004,2,0,199999999990839
195312507386.702,16375.4441772396,16375.4441772396,16375.4441772396,8.42434318383241e-06,2.29920754581052e-09,8.96690942866104e-09,0.0004,2,0,199999999990684
195312507386.702,16375.4441772432,16375.4441772432,16375.4441772432,8.42434318383617e-06,2.29920754581206e-09,8.96690942866705e-09,0.0004,2,0,199999999990818
195312507386.702,16375.4441772456,16375.4441772456,16375.4441772456,8.42434318383859e-06,2.29920754581305e-09,8.96690942867091e-09,0.0004,2,0,199999999990904
195312507386.702,16375.4441772416,16375.4441772416,16375.4441772416,8.42434318383452e-06,2.29920754581139e-09,8.96690942866441e-09,0.0004,2,0,199999999990759
195312507386.702,16375.4441772434,16375.4441772434,16375.4441772434,8.4243431838364e-06,2.29920754581216e-09,8.96690942866741e-09,0.0004,2,0,199999999990826
195312507386.702,16375.4441772454,16375.4441772454,16375.4441772454,8.42434318383842e-06,2.29920754581298e-09,8.96690942867064e-09,0.0004,2,0,199999999990898
195312507386.702,16375.4441772373,16375.4441772373,16375.4441772373,8.42434318383011e-06,2.29920754580958e-09,8.96690942865736e-09,0.0004,2,0,199999999990602
195312507386.702,16375.4441772472,16375.4441772472,16375.4441772472,8.42434318384025e-06,2.29920754581373e-09,8.96690942867355e-09,0.0004,2,0,199999999990963
195312507386.702,16375.4441772405,16375.4441772405,16375.4441772405,8.42434318383337e-06,2.29920754581091e-09,8.96690942866257e-09,0.0004,2,0,199999999990718
195312507386.702,16375.4441772424,16375.4441772424,16375.4441772424,8.42434318383536e-06,2.29920754581173e-09,8.96690942866575e-09,0.0004,2,0,199999999990789
195312507386.702,16375.444177243,16375.444177243,16375.444177243,8.42434318383592e-06,2.29920754581196e-09,8.96690942866665e-09,0.0004,2,0,199999999990809
195312507386.702,16375.4441772444,16375.4441772444,16375.4441772444,8.42434318383744e-06,2.29920754581258e-09,8.96690942866907e-09,0.0004,2,0,199999999990863
195312507386.702,16375.4441772485,16375.4441772485,16375.4441772485,8.42434318384159e-06,2.29920754581428e-09,8.9669094286757e-09,0.0004,2,0,199999999991011
195312507386.702,16375.4441772447,16375.4441772447,16375.4441772447,8.42434318383769e-06,2.29920754581268e-09,8.96690942866947e-09,0.0004,2,0,199999999990872
195312507386.702,16375.444177239,16375.444177239,16375.444177239,8.42434318383182e-06,2.29920754581028e-09,8.9669094286601e-09,0.0004,2,0,199999999990663
195312507386.702,16375.4441772469,16375.4441772469,16375.4441772469,8.42434318383997e-06,2.29920754581362e-09,8.9669094286731e-09,0.0004,2,0,199999999990953
195312507386.702,16375.4441772433,16375.4441772433,16375.4441772433,8.42434318383629e-06,2.29920754581211e-09,8.96690942866723e-09,0.0004,2,0,199999999990822
195312507386.702,16375.4441772485,16375.4441772485,16375.4441772485,8.42434318384162e-06,2.29920754581429e-09,8.96690942867575e-09,0.0004,2,0,199999999991012
195312507386.702,16375.4441772472,16375.4441772472,16375.4441772472,8.42434318384028e-06,2.29920754581374e-09,8.9669094286736e-09,0.0004,2,0,199999999990964
195312507386.702,16375.4441772422,16375.4441772422,16375.4441772422,8.42434318383514e-06,2.29920754581164e-09,8.96690942866539e-09,0.0004,2,0,199999999990781
195312507386.702,16375.4441772475,16375.4441772475,16375.4441772475,8.42434318384056e-06,2.29920754581386e-09,8.96690942867404e-09,0.0004,2,0,199999999990974
195312507386.702,16375.4441772423,16375.4441772423,16375.4441772423,8.42434318383528e-06,2.2992075458117e-09,8.96690942866561e-09,0.0004,2,0,199999999990786
195312507386.702,16375.4441772397,16375.4441772397,16375.4441772397,8.42434318383255e-06,2.29920754581058e-09,8.96690942866126e-09,0.0004,2,0,199999999990689
195312507386.702,16375.444177247,16375.444177247,16375.444177247,8.42434318384008e-06,2.29920754581366e-09,8.96690942867328e-09,0.0004,2,0,199999999990957
195312507386.702,16375.4441772418,16375.4441772418,16375.4441772418,8.42434318383472e-06,2.29920754581147e-09,8.96690942866472e-09,0.0004,2,0,199999999990766
195312507386.702,16375.4441772372,16375.4441772372,16375.4441772372,8.42434318382994e-06,2.29920754580951e-09,8.9669094286571e-09,0.0004,2,0,199999999990596
195312507386.702,16375.4441772464,16375.4441772464,16375.4441772464,8.42434318383941e-06,2.29920754581339e-09,8.96690942867221e-09,0.0004,2,0,199999999990933
195312507386.702,16375.4441772523,16375.4441772523,16375.4441772523,8.42434318384555e-06,2.2992075458159e-09,8.96690942868202e-09,0.0004,2,0,199999999991152
195312507386.702,16375.4441772469,16375.4441772469,16375.4441772469,8.42434318383994e-06,2.2992075458136e-09,8.96690942867306e-09,0.0004,2,0,199999999990952
195312507386.702,16375.4441772456,16375.4441772456,16375.4441772456,8.42434318383867e-06,2.29920754581309e-09,8.96690942867104e-09,0.0004,2,0,199999999990907
195312507386.702,16375.4441772438,16375.4441772438,16375.4441772438,8.42434318383677e-06,2.29920754581231e-09,8.96690942866799e-09,0.0004,2,0,199999999990839
195312507386.702,16375.4441772423,16375.4441772423,16375.4441772423,8.42434318383522e-06,2.29920754581167e-09,8.96690942866553e-09,0.0004,2,0,199999999990784
195312507386.702,16375.4441772387,16375.4441772387,16375.4441772387,8.42434318383151e-06,2.29920754581016e-09,8.96690942865961e-09,0.0004,2,0,199999999990652
195312507386.702,16375.444177245,16375.444177245,16375.444177245,8.42434318383803e-06,2.29920754581282e-09,8.96690942867001e-09,0.0004,2,0,199999999990884
195312507386.702,16375.444177245,16375.444177245,16375.444177245,8.424343183838e-06,2.29920754581281e-09,8.96690942866996e-09,0.0004,2,0,199999999990883
195312507386.702,16375.444177246,16375.444177246,16375.444177246,8.4243431838391e-06,2.29920754581326e-09,8.96690942867171e-09,0.0004,2,0,199999999990922
195312507386.702,16375.4441772439,16375.4441772439,16375.4441772439,8.42434318383688e-06,2.29920754581235e-09,8.96690942866817e-09,0.0004,2,0,199999999990843
195312507386.702,16375.4441772446,16375.4441772446,16375.4441772446,8.42434318383763e-06,2.29920754581266e-09,8.96690942866938e-09,0.0004,2,0,199999999990870
195312507386.702,16375.4441772416,16375.4441772416,16375.4441772416,8.42434318383449e-06,2.29920754581137e-09,8.96690942866436e-09,0.0004,2,0,199999999990758
195312507386.702,16375.4441772423,16375.4441772423,16375.4441772423,8.42434318383528e-06,2.2992075458117e-09,8.96690942866561e-09,0.0004,2,0,199999999990786
195312507386.702,16375.4441772434,16375.4441772434,16375.4441772434,8.4243431838364e-06,2.29920754581216e-09,8.96690942866741e-09,0.0004,2,0,199999999990826
195312507386.702,16375.4441772425,16375.4441772425,16375.4441772425,8.42434318383547e-06,2.29920754581178e-09,8.96690942866593e-09,0.0004,2,0,199999999990793
195312507386.702,16375.4441772408,16375.4441772408,16375.4441772408,8.4243431838337e-06,2.29920754581105e-09,8.9669094286631e-09,0.0004,2,0,199999999990730
195312507386.702,16375.4441772492,16375.4441772492,16375.4441772492,8.4243431838423e-06,2.29920754581457e-09,8.96690942867682e-09,0.0004,2,0,199999999991036
195312507386.702,16375.4441772438,16375.4441772438,16375.4441772438,8.42434318383682e-06,2.29920754581233e-09,8.96690942866808e-09,0.0004,2,0,199999999990841
195312507386.702,16375.4441772457,16375.4441772457,16375.4441772457,8.4243431838387e-06,2.2992075458131e-09,8.96690942867108e-09,0.0004,2,0,199999999990908
195312507386.702,16375.4441772403,16375.4441772403,16375.4441772403,8.4243431838332e-06,2.29920754581085e-09,8.9669094286623e-09,0.0004,2,0,199999999990712
195312507386.702,16375.4441772443,16375.4441772443,16375.4441772443,8.42434318383727e-06,2.29920754581251e-09,8.9669094286688e-09,0.0004,2,0,199999999990857
195312507386.702,16375.4441772447,16375.4441772447,16375.4441772447,8.42434318383772e-06,2.2992075458127e-09,8.96690942866952e-09,0.0004,2,0,199999999990873
195312507386.702,16375.4441772449,16375.4441772449,16375.4441772449,8.42434318383792e-06,2.29920754581278e-09,8.96690942866983e-09,0.0004,2,0,199999999990880
195312507386.702,16375.4441772491,16375.4441772491,16375.4441772491,8.42434318384218e-06,2.29920754581452e-09,8.96690942867664e-09,0.0004,2,0,199999999991032
195312507386.702,16375.4441772443,16375.4441772443,16375.4441772443,8.42434318383733e-06,2.29920754581254e-09,8.96690942866889e-09,0.0004,2,0,199999999990859
195312507386.702,16375.4441772434,16375.4441772434,16375.4441772434,8.42434318383637e-06,2.29920754581214e-09,8.96690942866736e-09,0.0004,2,0,199999999990825
195312507386.702,16375.4441772418,16375.4441772418,16375.4441772418,8.42434318383469e-06,2.29920754581145e-09,8.96690942866467e-09,0.0004,2,0,199999999990765
195312507386.702,16375.4441772447,16375.4441772447,16375.4441772447,8.42434318383772e-06,2.2992075458127e-09,8.96690942866952e-09,0.0004,2,0,199999999990873
195312507386.702,16375.4441772493,16375.4441772493,16375.4441772493,8.42434318384244e-06,2.29920754581463e-09,8.96690942867705e-09,0.0004,2,0,199999999991041
195312507386.702,16375.4441772443,16375.4441772443,16375.4441772443,8.42434318383727e-06,2.29920754581251e-09,8.9669094286688e-09,0.0004,2,0,199999999990857
195312507386.702,16375.4441772451,16375.4441772451,16375.4441772451,8.42434318383808e-06,2.29920754581285e-09,8.9669094286701e-09,0.0004,2,0,199999999990886
195312507386.702,16375.4441772441,16375.4441772441,16375.4441772441,8.42434318383705e-06,2.29920754581242e-09,8.96690942866844e-09,0.0004,2,0,199999999990849
195312507386.702,16375.4441772445,16375.4441772445,16375.4441772445,8.42434318383749e-06,2.2992075458126e-09,8.96690942866916e-09,0.0004,2,0,199999999990865
195312507386.702,16375.4441772421,16375.4441772421,16375.4441772421,8.424343183835e-06,2.29920754581158e-09,8.96690942866517e-09,0.0004,2,0,199999999990776
195312507386.702,16375.4441772428,16375.4441772428,16375.4441772428,8.42434318383578e-06,2.2992075458119e-09,8.96690942866642e-09,0.0004,2,0,199999999990804
195312507386.702,16375.4441772454,16375.4441772454,16375.4441772454,8.42434318383839e-06,2.29920754581297e-09,8.96690942867059e-09,0.0004,2,0,199999999990897
195312507386.702,16375.444177243,16375.444177243,16375.444177243,8.42434318383601e-06,2.29920754581199e-09,8.96690942866678e-09,0.0004,2,0,199999999990812
195312507386.702,16375.444177247,16375.444177247,16375.444177247,8.42434318384005e-06,2.29920754581365e-09,8.96690942867324e-09,0.0004,2,0,199999999990956
195312507386.702,16375.4441772409,16375.4441772409,16375.4441772409,8.42434318383376e-06,2.29920754581108e-09,8.96690942866319e-09,0.0004,2,0,199999999990732
195312507386.702,16375.4441772451,16375.4441772451,16375.4441772451,8.42434318383811e-06,2.29920754581286e-09,8.96690942867014e-09,0.0004,2,0,199999999990887
195312507386.702,16375.4441772468,16375.4441772468,16375.4441772468,8.42434318383985e-06,2.29920754581357e-09,8.96690942867292e-09,0.0004,2,0,199999999990949
195312507386.702,16375.4441772457,16375.4441772457,16375.4441772457,8.42434318383873e-06,2.29920754581311e-09,8.96690942867113e-09,0.0004,2,0,199999999990909
195312507386.702,16375.4441772465,16375.4441772465,16375.4441772465,8.4243431838396e-06,2.29920754581347e-09,8.96690942867252e-09,0.0004,2,0,199999999990940
195312507386.702,16375.4441772454,16375.4441772454,16375.4441772454,8.42434318383842e-06,2.29920754581298e-09,8.96690942867064e-09,0.0004,2,0,199999999990898
195312507386.702,16375.4441772482,16375.4441772482,16375.4441772482,8.42434318384126e-06,2.29920754581414e-09,8.96690942867516e-09,0.0004,2,0,199999999990999
195312507386.702,16375.4441772441,16375.4441772441,16375.4441772441,8.42434318383713e-06,2.29920754581245e-09,8.96690942866857e-09,0.0004,2,0,199999999990852
195312507386.702,16375.4441772421,16375.4441772421,16375.4441772421,8.424343183835e-06,2.29920754581158e-09,8.96690942866517e-09,0.0004,2,0,199999999990776
195312507386.702,16375.4441772441,16375.4441772441,16375.4441772441,8.42434318383713e-06,2.29920754581245e-09,8.96690942866857e-09,0.0004,2,0,199999999990852
